reading week is just about here
reading week is just about here
Basic
0.6 0.6
432 388.8
Began 1229.808 332 467 -0.06481484 0.2031892
Stationary 1229.823 332 467 -0.06481484 0.2031892
Stationary 1229.838 332 467 -0.06481484 0.2031892
Stationary 1229.853 332 467 -0.06481484 0.2031892
Stationary 1229.868 332 467 -0.06481484 0.2031892
Stationary 1229.885 332 467 -0.06481484 0.2031892
Stationary 1229.9 332 467 -0.06481484 0.2031892
Stationary 1229.915 332 467 -0.06481484 0.2031892
Stationary 1229.931 332 467 -0.06481484 0.2031892
Moved 1229.945 321.3185 467 -0.08954064 0.2031892
Moved 1229.961 317.0069 467 -0.09952109 0.2031892
Moved 1229.977 312.6908 467 -0.109512 0.2031892
Moved 1229.993 306.5191 467 -0.1237983 0.2031892
Moved 1230.008 299.3837 476.2629 -0.1403156 0.2270135
Moved 1230.025 294.5307 475.2939 -0.1515493 0.2245213
Moved 1230.04 286.7976 476.8405 -0.16945 0.228499
Moved 1230.061 274.8788 479 -0.1970397 0.2340534
Stationary 1230.072 274.8788 479 -0.1970397 0.2340534
Moved 1230.085 269.4166 480.1459 -0.2096839 0.2370006
Moved 1230.101 266.2464 481 -0.2170223 0.2391974
Moved 1230.117 262.9533 482.0233 -0.2246451 0.2418294
Moved 1230.132 260.7542 482 -0.2297358 0.2417695
Moved 1230.147 258.4102 482 -0.2351615 0.2417695
Moved 1230.163 256.9738 482 -0.2384865 0.2417695
Moved 1230.18 254.0785 483.4608 -0.2451887 0.2455266
Moved 1230.194 253.0478 483 -0.2475746 0.2443414
Moved 1230.21 251.6092 483 -0.2509046 0.2443414
Moved 1230.224 250.1751 483 -0.2542243 0.2443414
Moved 1230.24 249.053 483 -0.2568218 0.2443414
Moved 1230.255 247.6241 483 -0.2601293 0.2443414
Moved 1230.271 245.3683 483 -0.265351 0.2443414
Moved 1230.287 243.7565 474.2958 -0.2690821 0.2219543
Moved 1230.301 238.9531 470.9531 -0.2802012 0.2133566
Moved 1230.317 233.4939 465.4938 -0.2928383 0.1993154
Moved 1230.333 230.3327 459.777 -0.3001557 0.1846115
Moved 1230.348 226.1046 454.3807 -0.3099431 0.1707322
Moved 1230.364 219.6375 445.4924 -0.3249133 0.1478714
Moved 1230.378 214.0093 438.5117 -0.3379413 0.1299167
Moved 1230.394 208.2488 428.3732 -0.3512759 0.1038405
Moved 1230.409 203.8701 422.4935 -0.3614117 0.08871785
Moved 1230.425 199.5416 414.9028 -0.3714314 0.06919429
Moved 1230.44 195.2315 407.7192 -0.3814086 0.05071801
Moved 1230.456 191.5 401.5 -0.3900463 0.03472222
Moved 1230.472 190.3967 395.9916 -0.3926003 0.02055454
Moved 1230.486 187.5275 390.0551 -0.3992418 0.005285514
Moved 1230.501 185.6542 385.3085 -0.4035782 -0.006922733
Moved 1230.517 183.8916 379.5663 -0.4076583 -0.02169158
Moved 1230.537 182.4553 373.8213 -0.4109831 -0.03646795
Moved 1230.549 181.0249 368.0998 -0.4142941 -0.05118374
Moved 1230.564 179.5824 363.7471 -0.4176334 -0.06237901
Moved 1230.58 178.632 362.2639 -0.4198335 -0.06619371
Moved 1230.595 178.073 358.1459 -0.4211273 -0.07678522
Moved 1230.611 178 355.2619 -0.4212963 -0.08420292
Moved 1230.629 177 353.1956 -0.4236111 -0.08951759
Moved 1230.643 177 351.7609 -0.4236111 -0.09320772
Moved 1230.657 177 350.3318 -0.4236111 -0.09688319
Moved 1230.672 177 348.8878 -0.4236111 -0.1005974
Moved 1230.687 177 347.817 -0.4236111 -0.1033514
Moved 1230.703 176 347.3205 -0.4259259 -0.1046284
Stationary 1230.717 176 347 -0.4259259 -0.1054527
Stationary 1230.734 176 347 -0.4259259 -0.1054527
Stationary 1230.749 176 347 -0.4259259 -0.1054527
Stationary 1230.763 176 347 -0.4259259 -0.1054527
Moved 1230.779 183.7006 347 -0.4081005 -0.1054527
Moved 1230.795 190.8103 354.7471 -0.3916428 -0.08552708
Moved 1230.81 202.2041 359.2015 -0.3652684 -0.07407012
Moved 1230.826 213.3813 365.1906 -0.3393951 -0.05866612
Moved 1230.841 227.7685 371.1074 -0.3060915 -0.04344814
Moved 1230.857 245.0074 377.2889 -0.2661865 -0.02754918
Moved 1230.872 262.7342 387.0116 -0.2251524 -0.00254219
Moved 1230.887 281.3276 397.9598 -0.1821119 0.02561671
Moved 1230.903 291.7626 404.5084 -0.1579569 0.04245989
Moved 1230.919 309.3639 418.0716 -0.1172133 0.07734455
Moved 1230.937 326.0048 433.0048 -0.07869268 0.1157529
Moved 1230.949 342.7217 450.6939 -0.03999606 0.1612496
Moved 1230.964 359.7379 466.3431 -0.0006066263 0.2014998
Moved 1230.982 374.0629 482.9015 0.03255298 0.2440881
Moved 1231.002 401 507.5 0.09490739 0.3073559
Stationary 1231.013 401 507.5 0.09490739 0.3073559
Moved 1231.025 415.2355 519.5884 0.12786 0.3384475
