learn to walk before you run
learn to walk before you run
Basic
0.6 0.6
432 388.8
Moved 1127.922 433 453.1354 0.1689814 0.1675294
Moved 1127.935 432.0035 466.9547 0.1666747 0.2030728
Moved 1127.951 432 487.7797 0.1666667 0.2566348
Moved 1127.967 431 503.2422 0.1643519 0.2964047
Moved 1127.982 431 516.3206 0.1643519 0.3300426
Moved 1127.998 431 530 0.1643519 0.3652262
Moved 1128.013 431 540.5548 0.1643519 0.3923734
Moved 1128.028 431 550.2563 0.1643519 0.4173257
Moved 1128.044 431 555.5 0.1643519 0.4308127
Moved 1128.059 431 561.2692 0.1643519 0.4456512
Moved 1128.076 431 566.5697 0.1643519 0.4592841
Moved 1128.09 431 569.0598 0.1643519 0.4656888
Moved 1128.105 431 571.8342 0.1643519 0.4728246
Moved 1128.123 431 573.3068 0.1643519 0.476612
Moved 1128.136 431 574.6919 0.1643519 0.4801745
Moved 1128.15 431 576.0809 0.1643519 0.4837469
Moved 1128.168 431 577.1359 0.1643519 0.4864604
Moved 1128.184 431 578.5 0.1643519 0.489969
Stationary 1128.197 431 578.5 0.1643519 0.489969
Moved 1128.212 431 579 0.1643519 0.4912551
Moved 1128.226 431 580 0.1643519 0.4938271
Moved 1128.244 431 581.108 0.1643519 0.4966769
Stationary 1128.259 431 581 0.1643519 0.496399
Moved 1128.277 431 582.5 0.1643519 0.5002571
Stationary 1128.289 431 582.5 0.1643519 0.5002571
Moved 1128.304 431 583.3324 0.1643519 0.502398
Stationary 1128.322 431 583 0.1643519 0.5015431
Stationary 1128.336 431 583 0.1643519 0.5015431
Moved 1128.35 431 584.4954 0.1643519 0.5053894
Stationary 1128.366 431 584.4954 0.1643519 0.5053894
Stationary 1128.383 431 584 0.1643519 0.5041152
Stationary 1128.397 431 584 0.1643519 0.5041152
Moved 1128.412 431 585 0.1643519 0.5066872
Stationary 1128.428 431 585 0.1643519 0.5066872
Stationary 1128.443 431 585 0.1643519 0.5066872
Stationary 1128.458 431 585 0.1643519 0.5066872
Stationary 1128.476 431 585 0.1643519 0.5066872
Moved 1128.489 431 586 0.1643519 0.5092591
Stationary 1128.505 431 586 0.1643519 0.5092591
Stationary 1128.521 431 586 0.1643519 0.5092591
Stationary 1128.535 431 586 0.1643519 0.5092591
Stationary 1128.555 431 586 0.1643519 0.5092591
Stationary 1128.566 431 586 0.1643519 0.5092591
Moved 1128.581 431 586.6401 0.1643519 0.5109054
Moved 1128.597 431 587.5 0.1643519 0.5131172
Moved 1128.613 431 587 0.1643519 0.5118312
Stationary 1128.628 431 587 0.1643519 0.5118312
Stationary 1128.643 431 587 0.1643519 0.5118312
Stationary 1128.659 431 587 0.1643519 0.5118312
Stationary 1128.677 431 587 0.1643519 0.5118312
Stationary 1128.688 431 587 0.1643519 0.5118312
Stationary 1128.704 431 587 0.1643519 0.5118312
Stationary 1128.722 431 587 0.1643519 0.5118312
Stationary 1128.738 431 587 0.1643519 0.5118312
Stationary 1128.75 431 587 0.1643519 0.5118312
Stationary 1128.766 431 587 0.1643519 0.5118312
Moved 1128.781 431 588.0164 0.1643519 0.5144452
Stationary 1128.796 431 588.0164 0.1643519 0.5144452
Stationary 1128.812 431 588.0164 0.1643519 0.5144452
Stationary 1128.828 431 588.0164 0.1643519 0.5144452
Stationary 1128.843 431 588 0.1643519 0.5144032
Stationary 1128.86 431 588 0.1643519 0.5144032
Stationary 1128.874 431 588 0.1643519 0.5144032
Ended 1128.89 431 588 0.1643519 0.5144032
Candidates 1128.979 12 jeremy present kenny jenny nearby latent greatly parent latino italy peanut paint
Began 1129.733 355 478 -0.01157408 0.2314814
Stationary 1129.752 355 478 -0.01157408 0.2314814
Stationary 1129.766 355 478 -0.01157408 0.2314814
Stationary 1129.782 355 478 -0.01157408 0.2314814
Stationary 1129.797 355 478 -0.01157408 0.2314814
Ended 1129.812 355 478 -0.01157408 0.2314814
NextCandidatePanel 1129.873
Began 1129.888 352 478 -0.01851852 0.2314814
Stationary 1129.906 352 478 -0.01851852 0.2314814
Stationary 1129.923 352 478 -0.01851852 0.2314814
Stationary 1129.936 352 478 -0.01851852 0.2314814
Ended 1129.951 352 478 -0.01851852 0.2314814
Cancel 1130.012
Began 1130.379 525 405 0.3819444 0.04372424
Stationary 1130.399 525 405 0.3819444 0.04372424
Stationary 1130.413 525 405 0.3819444 0.04372424
Stationary 1130.429 525 405 0.3819444 0.04372424
Moved 1130.443 510.0846 424.568 0.3474181 0.09405336
Moved 1130.46 496.6903 437.2816 0.3164127 0.126753
Moved 1130.476 480.7691 447.9616 0.2795582 0.1542222
Moved 1130.49 470 455.5 0.2546296 0.173611
Moved 1130.506 448.7244 465.8782 0.2053805 0.200304
Moved 1130.522 426.3806 475.5835 0.1536587 0.2252661
Moved 1130.539 409.5525 483.017 0.1147049 0.2443851
Moved 1130.552 390.2174 491.8913 0.06994774 0.26721
Moved 1130.569 373.6442 498.8149 0.0315838 0.2850178
Moved 1130.583 360.5818 505.5657 0.001346767 0.3023808
Moved 1130.598 345.9601 513.5673 -0.03249988 0.322961
Moved 1130.614 337.9601 516.39 -0.05101824 0.330221
Moved 1130.629 324.5273 522.2363 -0.08211271 0.3452579
Moved 1130.644 313.439 526.8354 -0.10778 0.3570869
Moved 1130.66 305.0137 530.9931 -0.127283 0.3677806
Moved 1130.679 299.1538 533.4231 -0.1408477 0.3740305
Moved 1130.692 293.6337 536.1832 -0.1536257 0.3811294
Moved 1130.707 288.0881 538.956 -0.1664628 0.3882612
Moved 1130.723 284.0727 541.2849 -0.1757577 0.3942512
Moved 1130.737 279.3835 543.8083 -0.1866123 0.4007414
Moved 1130.753 275.1514 545.2828 -0.1964087 0.4045339
Moved 1130.771 270.6721 547.6639 -0.2067776 0.4106582
Moved 1130.785 266.8557 548 -0.2156119 0.4115225
Moved 1130.808 260.571 550 -0.2301596 0.4166666
Stationary 1130.82 260.571 550 -0.2301596 0.4166666
Moved 1130.83 258.8082 550 -0.2342403 0.4166666
Moved 1130.845 256.5605 550 -0.2394434 0.4166666
Moved 1130.861 249.9942 550 -0.2546431 0.4166666
Moved 1130.876 241.6956 540.5433 -0.2738529 0.3923438
Moved 1130.898 215.6398 511.822 -0.334167 0.3184722
Stationary 1130.908 215.6398 511.822 -0.334167 0.3184722
Moved 1130.922 203.1701 494.3568 -0.3630322 0.2735513
Moved 1130.938 194.4903 479.1506 -0.3831242 0.2344407
Moved 1130.953 187.6149 468.4223 -0.3990396 0.2068474
Moved 1130.969 180.8837 456.7906 -0.4146212 0.1769304
Moved 1130.984 173.9534 444.3162 -0.4306633 0.1448462
Moved 1130.999 167.8273 432.6546 -0.4448442 0.1148523
Moved 1131.016 163.4545 423.9091 -0.4549664 0.09235865
Moved 1131.031 159.3155 413.631 -0.4645475 0.06592323
Moved 1131.045 155.1803 405.3607 -0.4741196 0.04465201
Moved 1131.061 152.3488 398.3721 -0.480674 0.02667709
Moved 1131.076 150.4725 394.9451 -0.4850172 0.01786299
Moved 1131.091 148.2576 389.0302 -0.4901446 0.002649684
Moved 1131.107 145.7479 384.6219 -0.4959539 -0.008688601
Moved 1131.123 144.4904 381.4904 -0.4988649 -0.01674299
Moved 1131.139 144 379.2038 -0.5000001 -0.02262406
Moved 1131.153 142.7156 377.7156 -0.5029732 -0.02645179
Stationary 1131.167 142.7156 377.7156 -0.5029732 -0.02645179
Moved 1131.183 143 376.6399 -0.5023148 -0.02921846
Stationary 1131.198 143 376.6399 -0.5023148 -0.02921846
Stationary 1131.213 143 376.6399 -0.5023148 -0.02921846
Moved 1131.23 161.0385 390.2521 -0.4605591 0.005792492
Moved 1131.245 176.1456 403.8596 -0.4255889 0.0407912
Moved 1131.261 187.9759 415.3119 -0.398204 0.07024655
Moved 1131.277 202.5943 429.5944 -0.364365 0.1069813
Moved 1131.292 216.3177 444.7494 -0.332598 0.1459602
Moved 1131.311 228.358 456.358 -0.3047268 0.1758179
Moved 1131.323 246.389 473.2548 -0.2629884 0.2192766
Moved 1131.339 259.2314 486.2314 -0.2332606 0.2526527
Moved 1131.36 283.1827 508.1566 -0.1778178 0.3090447
Stationary 1131.371 283.1827 508.1566 -0.1778178 0.3090447
Moved 1131.384 290.0798 515.0798 -0.1618522 0.3268514
Moved 1131.4 296.219 520.2191 -0.1476412 0.3400694
Moved 1131.415 300.6859 522.843 -0.1373011 0.3468182
Moved 1131.43 303.5901 525.5901 -0.1305785 0.3538839
Moved 1131.446 306.6814 527.6813 -0.1234227 0.3592627
Moved 1131.461 310.2109 528 -0.1152526 0.3600822
Moved 1131.477 318.7605 528 -0.0954618 0.3600822
Moved 1131.492 332.177 517.1545 -0.06440516 0.3321874
Moved 1131.507 343.7852 505.2148 -0.03753429 0.3014782
Moved 1131.523 357 483 -0.006944438 0.2443414
Moved 1131.538 365.9919 459.0242 0.0138702 0.1826753
Moved 1131.553 379.5095 418.4716 0.04516075 0.07837331
Moved 1131.569 386.2043 391.1826 0.06065826 0.008185743
Moved 1131.585 393.1116 364.376 0.0766472 -0.06076138
Moved 1131.6 398.889 345.1106 0.09002089 -0.1103123
Moved 1131.616 404.8092 325.9694 0.103725 -0.1595439
Moved 1131.631 408.9508 315.1147 0.1133121 -0.1874623
Moved 1131.647 413.0367 304.9084 0.1227701 -0.2137131
Moved 1131.662 419.9729 292.4488 0.1388262 -0.2457593
Moved 1131.677 424.3695 283.261 0.1490035 -0.2693905
Moved 1131.692 429.7034 274.9448 0.1613506 -0.2907798
Moved 1131.707 433.5 267 0.1701389 -0.311214
Moved 1131.724 435.8844 262.1734 0.1756584 -0.3236282
Moved 1131.738 437.321 255.3949 0.1789838 -0.3410626
Moved 1131.76 440.5754 249.637 0.186517 -0.3558721
Stationary 1131.771 440.5754 249.637 0.186517 -0.3558721
Moved 1131.784 442.1796 246.6407 0.1902305 -0.3635784
Moved 1131.8 443.5 239.5 0.193287 -0.3819445
Moved 1131.815 443 236.1321 0.1921296 -0.3906069
Ended 1131.83 443 233.3085 0.1921296 -0.3978691
Candidates 1131.947 12 learn pattern threaten own owen operation listen item beaten potassium karen mutation
Began 1132.349 369 269 0.02083332 -0.30607
Stationary 1132.362 369 269 0.02083332 -0.30607
Stationary 1132.373 369 269 0.02083332 -0.30607
Stationary 1132.384 369 269 0.02083332 -0.30607
Stationary 1132.399 369 269 0.02083332 -0.30607
Stationary 1132.416 369 269 0.02083332 -0.30607
Stationary 1132.431 369 269 0.02083332 -0.30607
Moved 1132.447 369 284.1085 0.02083332 -0.2672107
Moved 1132.462 369 297.0673 0.02083332 -0.2338806
Moved 1132.477 369 306.7542 0.02083332 -0.2089655
Moved 1132.493 379.5247 328.3857 0.04519602 -0.1533289
Moved 1132.509 382.2814 344.6885 0.05157729 -0.1113979
Moved 1132.523 384.5574 357.7106 0.05684594 -0.07790498
Moved 1132.539 387.7951 371.0781 0.06434063 -0.04352342
Moved 1132.554 390.5518 380.9315 0.07072191 -0.01818041
Moved 1132.569 392.3325 387.3312 0.07484367 -0.001720342
Moved 1132.585 393.8149 392.2596 0.07827531 0.01095579
Moved 1132.608 397.5 403 0.08680551 0.03858017
Ended 1132.62 399 404 0.09027779 0.04115226
Accept 1132.642 0 learn
Began 1132.923 272 523 -0.2037037 0.3472221
Stationary 1132.94 272 523 -0.2037037 0.3472221
Stationary 1132.954 272 523 -0.2037037 0.3472221
Stationary 1132.969 272 523 -0.2037037 0.3472221
Moved 1132.984 281.2758 523 -0.1822321 0.3472221
Moved 1133 296.0331 523 -0.1480715 0.3472221
Moved 1133.016 312.9172 523 -0.1089879 0.3472221
Moved 1133.031 343.7297 533.522 -0.03766273 0.374285
Moved 1133.046 365.2092 538.8023 0.01205842 0.3878659
Moved 1133.062 391.4127 543.0125 0.07271459 0.3986946
Moved 1133.078 409.5672 545.7139 0.1147389 0.4056427
Moved 1133.093 426.1701 547.0975 0.1531714 0.4092014
Moved 1133.108 442.9009 547 0.1919003 0.4089505
Moved 1133.125 457.7501 547 0.2262733 0.4089505
Moved 1133.139 470.2873 547 0.2552946 0.4089505
Moved 1133.155 478.5 547 0.2743055 0.4089505
Moved 1133.168 487.3483 541.6517 0.2947877 0.3951947
Moved 1133.186 496.3213 536.8929 0.3155586 0.3829549
Moved 1133.201 504.6143 535.5643 0.3347554 0.3795376
Moved 1133.216 511.1003 533.1799 0.3497693 0.3734051
Moved 1133.238 516.8243 530.5878 0.3630193 0.3667382
Moved 1133.248 521.7714 529.4095 0.3744707 0.3637076
Moved 1133.262 525.918 528.0273 0.3840694 0.3601525
Moved 1133.278 529.0906 526.9698 0.3914135 0.3574325
Moved 1133.292 531.8438 527 0.3977866 0.3575102
Moved 1133.309 532.7986 525.2014 0.3999968 0.3528841
Moved 1133.324 535.3616 525 0.4059297 0.3523662
Moved 1133.339 536.5 523.5 0.4085648 0.3485081
Ended 1133.354 537 524 0.4097222 0.3497942
Candidates 1133.413 12 to ep trip rio rip rp tripp rep too wp top trio
Began 1133.923 360 364 0 -0.06172839
Stationary 1133.94 360 364 0 -0.06172839
Stationary 1133.954 360 364 0 -0.06172839
Stationary 1133.971 360 364 0 -0.06172839
Stationary 1133.984 360 364 0 -0.06172839
Moved 1134 367.1897 374.271 0.01664281 -0.03531122
Moved 1134.016 374.1259 392.5274 0.03269891 0.01164448
Moved 1134.031 385.6348 424.0994 0.0593397 0.09284804
Moved 1134.047 392.3409 439.572 0.07486333 0.132644
Moved 1134.063 400.4344 458.347 0.09359826 0.1809337
Moved 1134.078 405.8484 471.1615 0.1061306 0.2138926
Moved 1134.1 413.7721 489.9301 0.1244724 0.2621659
Stationary 1134.111 413.7721 489.9301 0.1244724 0.2621659
Moved 1134.124 416.7769 495.5537 0.1314279 0.2766298
Moved 1134.141 419.327 499.4905 0.137331 0.2867554
Ended 1134.156 420.5 502 0.1400463 0.2932098
Accept 1134.197 0 to
Began 1134.615 212 555 -0.3425926 0.4295266
Stationary 1134.632 212 555 -0.3425926 0.4295266
Stationary 1134.647 212 555 -0.3425926 0.4295266
Stationary 1134.663 212 555 -0.3425926 0.4295266
Moved 1134.678 226.4626 543.3177 -0.3091142 0.3994797
Moved 1134.693 240.8238 530.342 -0.2758708 0.3661058
Moved 1134.71 258.5 514 -0.2349537 0.324074
Moved 1134.727 281.0046 498.6221 -0.1828596 0.2845218
Moved 1134.739 301.9526 486.0284 -0.1343689 0.2521307
Moved 1134.755 347.3822 466.7469 -0.02920781 0.2025384
Moved 1134.771 373.3718 461.218 0.03095319 0.1883177
Moved 1134.786 392.8746 457.7116 0.07609864 0.1792993
Moved 1134.802 405.7519 453.4313 0.1059071 0.1682903
Moved 1134.818 419.1677 449.2774 0.1369622 0.1576065
Moved 1134.833 430.3484 445.1193 0.1628436 0.1469118
Moved 1134.852 437 441.5 0.1782407 0.1376028
Moved 1134.863 442.1475 439.2842 0.1901563 0.1319037
Moved 1134.878 446.2987 436.8008 0.1997655 0.1255165
Moved 1134.894 448.9798 435.5101 0.2059718 0.1221966
Moved 1134.909 450.8722 434.1278 0.2103523 0.1186414
Moved 1134.925 452.2578 432.7422 0.2135596 0.1150777
Moved 1134.939 453.6438 432.3562 0.2167681 0.1140848
Moved 1134.955 454.5 431.5 0.21875 0.1118827
Moved 1134.972 455.0444 430.9556 0.2200101 0.1104825
Stationary 1134.987 455.0444 430.9556 0.2200101 0.1104825
Stationary 1135 455.0444 430.9556 0.2200101 0.1104825
Moved 1135.016 456 430 0.2222222 0.1080246
Stationary 1135.032 456 430 0.2222222 0.1080246
Moved 1135.048 457.0325 429 0.2246124 0.1054526
Stationary 1135.063 457 429 0.2245371 0.1054526
Moved 1135.08 457 427.5 0.2245371 0.1015946
Stationary 1135.095 457 427.5 0.2245371 0.1015946
Moved 1135.109 457 426.9286 0.2245371 0.1001249
Moved 1135.126 458.5 427 0.2280092 0.1003086
Moved 1135.14 458 425.9933 0.2268519 0.09771943
Stationary 1135.159 458 425.9933 0.2268519 0.09771943
Stationary 1135.171 458 425.9933 0.2268519 0.09771943
Stationary 1135.186 458 426 0.2268519 0.09773654
Stationary 1135.2 458 426 0.2268519 0.09773654
Ended 1135.216 458 426 0.2268519 0.09773654
Candidates 1135.306 12 week well wk tell trek erk tel eh seek sell feel del
Began 1135.582 331 440 -0.06712963 0.1337448
Stationary 1135.601 331 440 -0.06712963 0.1337448
Stationary 1135.617 331 440 -0.06712963 0.1337448
Stationary 1135.633 331 440 -0.06712963 0.1337448
Ended 1135.649 331 440 -0.06712963 0.1337448
NextCandidatePanel 1135.709
Began 1135.725 334 445 -0.06018519 0.1466049
Stationary 1135.74 334 445 -0.06018519 0.1466049
Stationary 1135.755 334 445 -0.06018519 0.1466049
Ended 1135.775 334 445 -0.06018519 0.1466049
Cancel 1135.83
Began 1136.06 245 547 -0.2662037 0.4089505
Stationary 1136.081 245 547 -0.2662037 0.4089505
Stationary 1136.101 245 547 -0.2662037 0.4089505
Stationary 1136.112 245 547 -0.2662037 0.4089505
Stationary 1136.124 245 547 -0.2662037 0.4089505
Moved 1136.141 237.1497 522.7224 -0.2843756 0.3465081
Moved 1136.156 226.3544 502.6166 -0.3093648 0.2947956
Moved 1136.173 215.2007 477.4515 -0.3351836 0.2300708
Moved 1136.187 208.6857 459.832 -0.3502647 0.1847531
Moved 1136.202 199.4712 438.1779 -0.3715945 0.1290583
Moved 1136.219 193.8138 420.1448 -0.3846903 0.08267681
Moved 1136.234 188.5469 405.8671 -0.3968822 0.04595446
Moved 1136.249 185.0503 392.2515 -0.4049762 0.01093484
Moved 1136.264 182.2858 382.5003 -0.4113755 -0.01414538
Moved 1136.279 180.2647 372.8532 -0.4160538 -0.03895787
Moved 1136.296 178.3475 366.8687 -0.4204919 -0.05435009
Moved 1136.312 176.8525 360.2625 -0.4239525 -0.07134151
Moved 1136.326 177 356.5 -0.4236111 -0.0810186
Moved 1136.341 176 354.0829 -0.4259259 -0.08723545
Moved 1136.357 176 352.7004 -0.4259259 -0.09079112
Moved 1136.378 176 348.9305 -0.4259259 -0.1004873
Stationary 1136.389 176 348.9305 -0.4259259 -0.1004873
Moved 1136.402 186.1615 347.5483 -0.402404 -0.1040424
Moved 1136.421 191.7201 348 -0.3895367 -0.1028807
Moved 1136.434 205.094 348 -0.3585787 -0.1028807
Moved 1136.448 221.5393 348 -0.320511 -0.1028807
Moved 1136.464 244.7923 353.3961 -0.2666846 -0.08900183
Moved 1136.48 276.462 362.3509 -0.1933749 -0.06597001
Moved 1136.495 315.9741 368.6843 -0.1019118 -0.0496803
Moved 1136.51 351.0623 375.3152 -0.02068907 -0.03262563
Moved 1136.526 375.8671 378.7218 0.03672938 -0.02386368
Moved 1136.542 401.7803 382.7548 0.0967137 -0.01349076
Moved 1136.557 417.8499 383 0.1339119 -0.01286016
Moved 1136.572 434.5392 383 0.1725445 -0.01286016
Moved 1136.587 446.7729 384.4192 0.2008633 -0.009209981
Moved 1136.602 460.3226 384 0.2322283 -0.01028807
Moved 1136.618 471.6273 384 0.2583967 -0.01028807
Moved 1136.634 480.5 384 0.2789353 -0.01028807
Moved 1136.655 487.487 384 0.2951088 -0.01028807
Moved 1136.666 494.4167 384 0.3111499 -0.01028807
Moved 1136.68 499.8776 384 0.3237906 -0.01028807
Moved 1136.695 502.5814 384 0.3300494 -0.01028807
Moved 1136.71 505.4937 384 0.3367911 -0.01028807
Moved 1136.726 508.269 384 0.3432153 -0.01028807
Moved 1136.742 511.0431 385.0215 0.3496369 -0.007660712
Moved 1136.757 513.1303 385 0.3544683 -0.007716127
Moved 1136.772 515.9443 386.4722 0.3609821 -0.003929688
Moved 1136.789 516.8585 386.8585 0.3630984 -0.002935982
Moved 1136.803 518.2407 387 0.3662979 -0.002572055
Moved 1136.818 519.6301 387.6301 0.369514 -0.0009514765
Moved 1136.834 520.5 388.5 0.3715278 0.00128589
Moved 1136.848 521.2026 388 0.3731543 -3.924585E-08
Stationary 1136.863 521.2026 388 0.3731543 -3.924585E-08
Moved 1136.879 522.3062 388 0.3757088 -3.924585E-08
Moved 1136.895 523.1055 388 0.3775591 -3.924585E-08
Stationary 1136.914 523.1055 388 0.3775591 -3.924585E-08
Moved 1136.926 523.9858 389 0.3795969 0.002572016
Moved 1136.942 524.5 389 0.3807871 0.002572016
Moved 1136.958 524 389 0.3796296 0.002572016
Moved 1136.974 524 390.0688 0.3796296 0.005321071
Moved 1136.988 524 392.3167 0.3796296 0.01110246
Moved 1137.003 508.3579 395.821 0.3434212 0.02011578
Moved 1137.019 500.0192 398.9936 0.3241185 0.0282757
Moved 1137.034 493.0858 401.7657 0.3080689 0.03540545
Moved 1137.05 487.9248 403.7688 0.2961222 0.04055761
Moved 1137.065 482.3807 406.3097 0.2832885 0.04709279
Moved 1137.08 478.913 407 0.2752615 0.04886827
Moved 1137.096 476.6105 407.6948 0.2699318 0.05065521
Moved 1137.11 475.0224 408.9776 0.2662555 0.05395465
Moved 1137.126 473.6365 409 0.2630474 0.05401234
Ended 1137.143 472 410 0.2592593 0.05658428
Candidates 1137.215 12 real walk wall wal talk weak tall fall wsj task deal seal
Began 1138.268 359 368 -0.002314796 -0.05144041
Stationary 1138.297 359 368 -0.002314796 -0.05144041
Stationary 1138.311 359 368 -0.002314796 -0.05144041
Stationary 1138.327 359 368 -0.002314796 -0.05144041
Moved 1138.341 333.084 368 -0.06230568 -0.05144041
Moved 1138.359 311.146 368 -0.113088 -0.05144041
Moved 1138.377 290.4453 376.7037 -0.1610063 -0.02905441
