reading week is just about here
reading week is just about here
Basic
0.6 0.6
432 388.8
Began 1626.497 290 484 -0.162037 0.2469135
Stationary 1626.517 290 484 -0.162037 0.2469135
Stationary 1626.53 290 484 -0.162037 0.2469135
Stationary 1626.545 290 484 -0.162037 0.2469135
Stationary 1626.562 290 484 -0.162037 0.2469135
Moved 1626.585 270.8217 484 -0.2064312 0.2469135
Stationary 1626.596 270.8217 484 -0.2064312 0.2469135
Moved 1626.608 261.3913 484 -0.2282609 0.2469135
Moved 1626.624 254.5106 484 -0.2441884 0.2469135
Moved 1626.639 240.3173 484 -0.2770433 0.2469135
Moved 1626.656 230.6119 484 -0.2995096 0.2469135
Moved 1626.671 222.3669 484 -0.3185951 0.2469135
Moved 1626.686 217.5164 484 -0.3298232 0.2469135
Moved 1626.701 212.1408 484 -0.3422667 0.2469135
Moved 1626.717 208.7979 484 -0.3500049 0.2469135
Moved 1626.732 205.7903 484 -0.3569669 0.2469135
Moved 1626.754 201.1427 484 -0.3677254 0.2469135
Stationary 1626.764 201.1427 484 -0.3677254 0.2469135
Moved 1626.777 202 474.3874 -0.3657407 0.2221897
Moved 1626.793 202 460.1274 -0.3657407 0.1855127
Moved 1626.808 212.5 447 -0.3414352 0.1517489
Moved 1626.824 225.5022 422.9334 -0.3113376 0.08984926
Moved 1626.84 233.948 408.7533 -0.291787 0.05337774
Moved 1626.856 241.2224 400.1427 -0.2749483 0.03123119
Moved 1626.87 249.7022 388.5142 -0.255319 0.001322389
Moved 1626.885 260.3703 378.801 -0.2306242 -0.02366015
Moved 1626.904 275.5 371 -0.1956018 -0.04372435
Moved 1626.917 312.153 371 -0.110757 -0.04372435
Moved 1626.931 360.0129 380.2026 3.000101E-05 -0.02005518
Moved 1626.947 385.6318 392.8159 0.05933285 0.01238658
Moved 1626.963 398.1458 399.8875 0.0883003 0.03057472
Moved 1626.979 418.094 415.7014 0.1344767 0.0712483
Moved 1626.995 437 436.5 0.1782407 0.1247428
Moved 1627.01 450.1238 453.8317 0.2086198 0.1693202
Moved 1627.025 461.2831 467.8539 0.2344517 0.2053854
Moved 1627.04 466.665 474.3312 0.2469098 0.2220453
Moved 1627.056 471.1667 481.2779 0.2573304 0.2399122
Moved 1627.071 475.3165 485.3165 0.2669362 0.2502995
Moved 1627.087 476.6876 486.6876 0.2701102 0.2538261
Moved 1627.102 477 488 0.2708333 0.2572016
Moved 1627.117 478.2401 489.2401 0.273704 0.2603911
Stationary 1627.133 478 489 0.2731481 0.2597736
Moved 1627.147 478 473.5026 0.2731481 0.219914
Moved 1627.164 460.4099 453.4782 0.2324303 0.1684109
Moved 1627.179 443.9665 410.4247 0.194367 0.05767665
Moved 1627.194 428.9617 374.3355 0.1596334 -0.03514537
Moved 1627.21 408.542 322.7064 0.1123657 -0.1679364
Moved 1627.225 398.6101 299.1863 0.08937529 -0.2284304
Moved 1627.241 391.666 280.0646 0.0733008 -0.2776116
Moved 1627.256 386.2323 266.5809 0.06072303 -0.312292
Moved 1627.271 383.3542 253.4169 0.05406072 -0.3461501
Moved 1627.287 380.5814 243.5347 0.04764199 -0.3715673
Moved 1627.303 379.5 237.5 0.0451389 -0.3870885
Moved 1627.319 377.3827 231.9135 0.04023771 -0.4014572
Moved 1627.333 376.0078 228.0155 0.03705501 -0.4114828
Moved 1627.35 376 223.9061 0.03703703 -0.4220521
Moved 1627.364 375 223.2563 0.03472219 -0.4237234
Moved 1627.379 373.8704 221.8705 0.03210743 -0.4272878
Moved 1627.394 373.4914 222 0.03123005 -0.4269547
Moved 1627.412 370.3573 222 0.02397527 -0.4269547
Moved 1627.426 367.0872 237.5348 0.01640558 -0.386999
Moved 1627.441 360.2532 275.7819 0.0005862116 -0.2886267
Moved 1627.458 358.2633 295.051 -0.004020184 -0.2390665
Moved 1627.473 356.8759 312.4894 -0.007231733 -0.1942145
Moved 1627.488 355.5 329 -0.01041666 -0.151749
Moved 1627.504 355.1109 340.0018 -0.01131738 -0.1234521
Moved 1627.519 353.7352 349.8536 -0.01450186 -0.09811314
Moved 1627.533 354 364.5 -0.01388888 -0.06044246
Ended 1627.55 354 380 -0.01388888 -0.02057613
Candidates 1627.686 12 washing reading taking trading wedding which respond aging feeding reasons walking readings
Began 1628.425 341 359 -0.04398147 -0.07458848
Stationary 1628.444 341 359 -0.04398147 -0.07458848
Stationary 1628.458 341 359 -0.04398147 -0.07458848
Moved 1628.473 326.3812 359 -0.07782132 -0.07458848
Moved 1628.489 308.3401 350.67 -0.1195831 -0.09601326
Moved 1628.506 285.642 350.8491 -0.172125 -0.09555275
Moved 1628.52 256.1768 350 -0.2403314 -0.09773669
Moved 1628.536 225.6968 350 -0.310887 -0.09773669
Moved 1628.552 205.2251 350 -0.3582752 -0.09773669
Moved 1628.566 182.599 350 -0.4106505 -0.09773669
Ended 1628.581 172 350 -0.4351852 -0.09773669
Accept 1628.625 1 reading
