id,scale,size,word,algorithm,sampleNum,coor,distance,firstKeyDistance,lastKeyDistance
1,1x1,0.75,very,Standard,32,keyWidth,0.2355,0.234249,0.144135,
1,1x1,0.75,very,DTW,32,pixel,7.94572,10.1196,6.22662,
1,1x1,0.75,very,DTW,32,keyWidth,0.183929,0.234249,0.144135,
1,1x1,0.75,very,Standard,64,pixel,10.216,10.1196,6.22662,
1,1x1,0.75,very,Standard,64,keyWidth,0.236482,0.234249,0.144135,
1,1x1,0.75,very,DTW,64,pixel,7.54332,10.1196,6.22662,
1,1x1,0.75,very,DTW,64,keyWidth,0.174614,0.234249,0.144135,
1,1x1,0.75,very,Standard,128,pixel,10.2312,10.1196,6.22662,
1,1x1,0.75,very,Standard,128,keyWidth,0.236834,0.234249,0.144135,
1,1x1,0.75,very,DTW,128,pixel,7.4509,10.1196,6.22662,
1,1x1,0.75,very,DTW,128,keyWidth,0.172475,0.234249,0.144135,
1,1x1,0.75,very,Standard,256,pixel,10.2398,10.1196,6.22662,
1,1x1,0.75,very,Standard,256,keyWidth,0.237032,0.234249,0.144135,
1,1x1,0.75,very,DTW,256,pixel,7.42649,10.1196,6.22662,
1,1x1,0.75,very,DTW,256,keyWidth,0.17191,0.234249,0.144135,
1,1x1,0.75,smart,Standard,16,pixel,38.7999,13.1894,63.8543,
1,1x1,0.75,smart,Standard,16,keyWidth,0.898145,0.305309,1.47811,
1,1x1,0.75,smart,DTW,16,pixel,16.3873,13.1894,63.8543,
1,1x1,0.75,smart,DTW,16,keyWidth,0.379335,0.305309,1.47811,
1,1x1,0.75,smart,Standard,32,pixel,39.2816,13.1894,63.8543,
1,1x1,0.75,smart,Standard,32,keyWidth,0.909297,0.305309,1.47811,
1,1x1,0.75,smart,DTW,32,pixel,14.6001,13.1894,63.8543,
1,1x1,0.75,smart,DTW,32,keyWidth,0.337966,0.305309,1.47811,
1,1x1,0.75,smart,Standard,64,pixel,39.3687,13.1894,63.8543,
1,1x1,0.75,smart,Standard,64,keyWidth,0.911312,0.305309,1.47811,
1,1x1,0.75,smart,DTW,64,pixel,11.1747,13.1894,63.8543,
1,1x1,0.75,smart,DTW,64,keyWidth,0.258674,0.305309,1.47811,
1,1x1,0.75,smart,Standard,128,pixel,39.3385,13.1894,63.8543,
1,1x1,0.75,smart,Standard,128,keyWidth,0.910613,0.305309,1.47811,
1,1x1,0.75,smart,DTW,128,pixel,9.96333,13.1894,63.8543,
1,1x1,0.75,smart,DTW,128,keyWidth,0.230633,0.305309,1.47811,
1,1x1,0.75,smart,Standard,256,pixel,39.3444,13.1894,63.8543,
1,1x1,0.75,smart,Standard,256,keyWidth,0.91075,0.305309,1.47811,
1,1x1,0.75,smart,DTW,256,pixel,9.69287,13.1894,63.8543,
1,1x1,0.75,smart,DTW,256,keyWidth,0.224372,0.305309,1.47811,
1,1x1,0.75,watch,Standard,16,pixel,15.5461,32.3621,11.4158,
1,1x1,0.75,watch,Standard,16,keyWidth,0.359863,0.749122,0.264256,
1,1x1,0.75,watch,DTW,16,pixel,15.5461,32.3621,11.4158,
1,1x1,0.75,watch,DTW,16,keyWidth,0.359863,0.749122,0.264256,
1,1x1,0.75,watch,Standard,32,pixel,15.6549,32.3621,11.4158,
1,1x1,0.75,watch,Standard,32,keyWidth,0.362381,0.749122,0.264256,
1,1x1,0.75,watch,DTW,32,pixel,11.2189,32.3621,11.4158,
1,1x1,0.75,watch,DTW,32,keyWidth,0.259697,0.749122,0.264256,
1,1x1,0.75,watch,Standard,64,pixel,15.4347,32.3621,11.4158,
1,1x1,0.75,watch,Standard,64,keyWidth,0.357285,0.749122,0.264256,
1,1x1,0.75,watch,DTW,64,pixel,9.7019,32.3621,11.4158,
1,1x1,0.75,watch,DTW,64,keyWidth,0.224581,0.749122,0.264256,
1,1x1,0.75,watch,Standard,128,pixel,15.3601,32.3621,11.4158,
1,1x1,0.75,watch,Standard,128,keyWidth,0.355558,0.749122,0.264256,
1,1x1,0.75,watch,DTW,128,pixel,9.24352,32.3621,11.4158,
1,1x1,0.75,watch,DTW,128,keyWidth,0.21397,0.749122,0.264256,
1,1x1,0.75,watch,Standard,256,pixel,15.338,32.3621,11.4158,
1,1x1,0.75,watch,Standard,256,keyWidth,0.355045,0.749122,0.264256,
1,1x1,0.75,watch,DTW,256,pixel,9.09374,32.3621,11.4158,
1,1x1,0.75,watch,DTW,256,keyWidth,0.210503,0.749122,0.264256,
1,1x1,0.75,out,Standard,16,pixel,15.2719,24.9353,24.1637,
1,1x1,0.75,out,Standard,16,keyWidth,0.353516,0.577206,0.559346,
1,1x1,0.75,out,DTW,16,pixel,12.1313,24.9353,24.1637,
1,1x1,0.75,out,DTW,16,keyWidth,0.280816,0.577206,0.559346,
1,1x1,0.75,out,Standard,32,pixel,14.947,24.9353,24.1637,
1,1x1,0.75,out,Standard,32,keyWidth,0.345996,0.577206,0.559346,
1,1x1,0.75,out,DTW,32,pixel,10.7791,24.9353,24.1637,
1,1x1,0.75,out,DTW,32,keyWidth,0.249516,0.577206,0.559346,
1,1x1,0.75,out,Standard,64,pixel,14.7818,24.9353,24.1637,
1,1x1,0.75,out,Standard,64,keyWidth,0.342172,0.577206,0.559346,
1,1x1,0.75,out,DTW,64,pixel,10.3336,24.9353,24.1637,
1,1x1,0.75,out,DTW,64,keyWidth,0.239205,0.577206,0.559346,
1,1x1,0.75,out,Standard,128,pixel,14.7025,24.9353,24.1637,
1,1x1,0.75,out,Standard,128,keyWidth,0.340335,0.577206,0.559346,
1,1x1,0.75,out,DTW,128,pixel,10.1409,24.9353,24.1637,
1,1x1,0.75,out,DTW,128,keyWidth,0.234743,0.577206,0.559346,
1,1x1,0.75,out,Standard,256,pixel,14.6637,24.9353,24.1637,
1,1x1,0.75,out,Standard,256,keyWidth,0.339436,0.577206,0.559346,
1,1x1,0.75,out,DTW,256,pixel,10.0635,24.9353,24.1637,
1,1x1,0.75,out,DTW,256,keyWidth,0.232951,0.577206,0.559346,
1,1x1,0.75,for,Standard,16,pixel,36.1442,47.8564,12.3829,
1,1x1,0.75,for,Standard,16,keyWidth,0.836672,1.10779,0.28664,
1,1x1,0.75,for,DTW,16,pixel,25.3369,47.8564,12.3829,
1,1x1,0.75,for,DTW,16,keyWidth,0.586501,1.10779,0.28664,
1,1x1,0.75,for,Standard,32,pixel,36.6035,47.8564,12.3829,
1,1x1,0.75,for,Standard,32,keyWidth,0.847304,1.10779,0.28664,
1,1x1,0.75,for,DTW,32,pixel,21.6375,47.8564,12.3829,
1,1x1,0.75,for,DTW,32,keyWidth,0.500869,1.10779,0.28664,
1,1x1,0.75,for,Standard,64,pixel,36.6385,47.8564,12.3829,
1,1x1,0.75,for,Standard,64,keyWidth,0.848113,1.10779,0.28664,
1,1x1,0.75,for,DTW,64,pixel,20.7488,47.8564,12.3829,
1,1x1,0.75,for,DTW,64,keyWidth,0.480297,1.10779,0.28664,
1,1x1,0.75,for,Standard,128,pixel,36.6982,47.8564,12.3829,
1,1x1,0.75,for,Standard,128,keyWidth,0.849495,1.10779,0.28664,
1,1x1,0.75,for,DTW,128,pixel,20.4339,47.8564,12.3829,
1,1x1,0.75,for,DTW,128,keyWidth,0.473006,1.10779,0.28664,
1,1x1,0.75,for,Standard,256,pixel,36.7287,47.8564,12.3829,
1,1x1,0.75,for,Standard,256,keyWidth,0.850201,1.10779,0.28664,
1,1x1,0.75,for,DTW,256,pixel,20.4238,47.8564,12.3829,
1,1x1,0.75,for,DTW,256,keyWidth,0.472773,1.10779,0.28664,
1,1x1,0.75,low,Standard,16,pixel,20.8499,32.0756,14.7927,
1,1x1,0.75,low,Standard,16,keyWidth,0.482636,0.74249,0.342423,
1,1x1,0.75,low,DTW,16,pixel,17.91,32.0756,14.7927,
1,1x1,0.75,low,DTW,16,keyWidth,0.414583,0.74249,0.342423,
1,1x1,0.75,low,Standard,32,pixel,20.6423,32.0756,14.7927,
1,1x1,0.75,low,Standard,32,keyWidth,0.47783,0.74249,0.342423,
1,1x1,0.75,low,DTW,32,pixel,14.9366,32.0756,14.7927,
1,1x1,0.75,low,DTW,32,keyWidth,0.345756,0.74249,0.342423,
1,1x1,0.75,low,Standard,64,pixel,20.5677,32.0756,14.7927,
1,1x1,0.75,low,Standard,64,keyWidth,0.476104,0.74249,0.342423,
1,1x1,0.75,low,DTW,64,pixel,14.5353,32.0756,14.7927,
1,1x1,0.75,low,DTW,64,keyWidth,0.336466,0.74249,0.342423,
1,1x1,0.75,low,Standard,128,pixel,20.539,32.0756,14.7927,
1,1x1,0.75,low,Standard,128,keyWidth,0.47544,0.74249,0.342423,
1,1x1,0.75,low,DTW,128,pixel,14.3375,32.0756,14.7927,
1,1x1,0.75,low,DTW,128,keyWidth,0.331886,0.74249,0.342423,
1,1x1,0.75,low,Standard,256,pixel,20.5274,32.0756,14.7927,
1,1x1,0.75,low,Standard,256,keyWidth,0.475172,0.74249,0.342423,
1,1x1,0.75,low,DTW,256,pixel,14.268,32.0756,14.7927,
1,1x1,0.75,low,DTW,256,keyWidth,0.330277,0.74249,0.342423,
1,1x1,0.75,flying,Standard,16,pixel,27.377,22.182,42.8487,
1,1x1,0.75,flying,Standard,16,keyWidth,0.633726,0.513471,0.991867,
1,1x1,0.75,flying,DTW,16,pixel,18.9623,22.182,42.8487,
1,1x1,0.75,flying,DTW,16,keyWidth,0.438943,0.513471,0.991867,
1,1x1,0.75,flying,Standard,32,pixel,28.025,22.182,42.8487,
1,1x1,0.75,flying,Standard,32,keyWidth,0.648726,0.513471,0.991867,
1,1x1,0.75,flying,DTW,32,pixel,13.6861,22.182,42.8487,
1,1x1,0.75,flying,DTW,32,keyWidth,0.316808,0.513471,0.991867,
1,1x1,0.75,flying,Standard,64,pixel,27.9404,22.182,42.8487,
1,1x1,0.75,flying,Standard,64,keyWidth,0.646769,0.513471,0.991867,
1,1x1,0.75,flying,DTW,64,pixel,10.7194,22.182,42.8487,
1,1x1,0.75,flying,DTW,64,keyWidth,0.248135,0.513471,0.991867,
1,1x1,0.75,flying,Standard,128,pixel,27.8813,22.182,42.8487,
1,1x1,0.75,flying,Standard,128,keyWidth,0.6454,0.513471,0.991867,
1,1x1,0.75,flying,DTW,128,pixel,9.76921,22.182,42.8487,
1,1x1,0.75,flying,DTW,128,keyWidth,0.226139,0.513471,0.991867,
1,1x1,0.75,flying,Standard,256,pixel,27.8673,22.182,42.8487,
1,1x1,0.75,flying,Standard,256,keyWidth,0.645075,0.513471,0.991867,
1,1x1,0.75,flying,DTW,256,pixel,9.4967,22.182,42.8487,
1,1x1,0.75,flying,DTW,256,keyWidth,0.219831,0.513471,0.991867,
1,1x1,0.75,objects,Standard,16,pixel,47.0957,18.6869,16.3878,
1,1x1,0.75,objects,Standard,16,keyWidth,1.09018,0.432567,0.379347,
1,1x1,0.75,objects,DTW,16,pixel,29.4745,18.6869,16.3878,
1,1x1,0.75,objects,DTW,16,keyWidth,0.68228,0.432567,0.379347,
1,1x1,0.75,objects,Standard,32,pixel,48.2364,18.6869,16.3878,
1,1x1,0.75,objects,Standard,32,keyWidth,1.11658,0.432567,0.379347,
1,1x1,0.75,objects,DTW,32,pixel,26.6037,18.6869,16.3878,
1,1x1,0.75,objects,DTW,32,keyWidth,0.615827,0.432567,0.379347,
1,1x1,0.75,objects,Standard,64,pixel,48.7975,18.6869,16.3878,
1,1x1,0.75,objects,Standard,64,keyWidth,1.12957,0.432567,0.379347,
1,1x1,0.75,objects,DTW,64,pixel,23.9539,18.6869,16.3878,
1,1x1,0.75,objects,DTW,64,keyWidth,0.554487,0.432567,0.379347,
1,1x1,0.75,objects,Standard,128,pixel,49.0375,18.6869,16.3878,
1,1x1,0.75,objects,Standard,128,keyWidth,1.13513,0.432567,0.379347,
1,1x1,0.75,objects,DTW,128,pixel,23.7133,18.6869,16.3878,
1,1x1,0.75,objects,DTW,128,keyWidth,0.548919,0.432567,0.379347,
1,1x1,0.75,objects,Standard,256,pixel,49.1595,18.6869,16.3878,
1,1x1,0.75,objects,Standard,256,keyWidth,1.13795,0.432567,0.379347,
1,1x1,0.75,objects,DTW,256,pixel,23.6137,18.6869,16.3878,
1,1x1,0.75,objects,DTW,256,keyWidth,0.546614,0.432567,0.379347,
1,1x1,0.75,the,Standard,16,pixel,18.6346,39.3093,8.70901,
1,1x1,0.75,the,Standard,16,keyWidth,0.431357,0.909936,0.201597,
1,1x1,0.75,the,DTW,16,pixel,12.2515,39.3093,8.70901,
1,1x1,0.75,the,DTW,16,keyWidth,0.283599,0.909936,0.201597,
1,1x1,0.75,the,Standard,32,pixel,18.4954,39.3093,8.70901,
1,1x1,0.75,the,Standard,32,keyWidth,0.428134,0.909936,0.201597,
1,1x1,0.75,the,DTW,32,pixel,10.1752,39.3093,8.70901,
1,1x1,0.75,the,DTW,32,keyWidth,0.235537,0.909936,0.201597,
1,1x1,0.75,the,Standard,64,pixel,18.4048,39.3093,8.70901,
1,1x1,0.75,the,Standard,64,keyWidth,0.426038,0.909936,0.201597,
1,1x1,0.75,the,DTW,64,pixel,9.45615,39.3093,8.70901,
1,1x1,0.75,the,DTW,64,keyWidth,0.218892,0.909936,0.201597,
1,1x1,0.75,the,Standard,128,pixel,18.3504,39.3093,8.70901,
1,1x1,0.75,the,Standard,128,keyWidth,0.424778,0.909936,0.201597,
1,1x1,0.75,the,DTW,128,pixel,9.19307,39.3093,8.70901,
1,1x1,0.75,the,DTW,128,keyWidth,0.212802,0.909936,0.201597,
1,1x1,0.75,the,Standard,256,pixel,18.3265,39.3093,8.70901,
1,1x1,0.75,the,Standard,256,keyWidth,0.424225,0.909936,0.201597,
1,1x1,0.75,the,DTW,256,pixel,9.10219,39.3093,8.70901,
1,1x1,0.75,the,DTW,256,keyWidth,0.210699,0.909936,0.201597,
1,1x1,0.75,quick,Standard,16,pixel,16.308,11.1337,28.0807,
1,1x1,0.75,quick,Standard,16,keyWidth,0.377499,0.257724,0.650016,
1,1x1,0.75,quick,DTW,16,pixel,16.308,11.1337,28.0807,
1,1x1,0.75,quick,DTW,16,keyWidth,0.377499,0.257724,0.650016,
1,1x1,0.75,quick,Standard,32,pixel,16.2476,11.1337,28.0807,
1,1x1,0.75,quick,Standard,32,keyWidth,0.376102,0.257724,0.650016,
1,1x1,0.75,quick,DTW,32,pixel,13.4591,11.1337,28.0807,
1,1x1,0.75,quick,DTW,32,keyWidth,0.311554,0.257724,0.650016,
1,1x1,0.75,quick,Standard,64,pixel,16.304,11.1337,28.0807,
1,1x1,0.75,quick,Standard,64,keyWidth,0.377408,0.257724,0.650016,
1,1x1,0.75,quick,DTW,64,pixel,9.9585,11.1337,28.0807,
1,1x1,0.75,quick,DTW,64,keyWidth,0.230521,0.257724,0.650016,
1,1x1,0.75,quick,Standard,128,pixel,16.2664,11.1337,28.0807,
1,1x1,0.75,quick,Standard,128,keyWidth,0.376537,0.257724,0.650016,
1,1x1,0.75,quick,DTW,128,pixel,9.54641,11.1337,28.0807,
1,1x1,0.75,quick,DTW,128,keyWidth,0.220982,0.257724,0.650016,
1,1x1,0.75,quick,Standard,256,pixel,16.2488,11.1337,28.0807,
1,1x1,0.75,quick,Standard,256,keyWidth,0.376129,0.257724,0.650016,
1,1x1,0.75,quick,DTW,256,pixel,9.38683,11.1337,28.0807,
1,1x1,0.75,quick,DTW,256,keyWidth,0.217288,0.257724,0.650016,
1,1x1,0.75,brown,Standard,16,pixel,16.4277,33.9981,5.67082,
1,1x1,0.75,brown,Standard,16,keyWidth,0.38027,0.786993,0.131269,
1,1x1,0.75,brown,DTW,16,pixel,16.4277,33.9981,5.67082,
1,1x1,0.75,brown,DTW,16,keyWidth,0.38027,0.786993,0.131269,
1,1x1,0.75,brown,Standard,32,pixel,15.9796,33.9981,5.67082,
1,1x1,0.75,brown,Standard,32,keyWidth,0.369897,0.786993,0.131269,
1,1x1,0.75,brown,DTW,32,pixel,12.1658,33.9981,5.67082,
1,1x1,0.75,brown,DTW,32,keyWidth,0.281615,0.786993,0.131269,
1,1x1,0.75,brown,Standard,64,pixel,16.0605,33.9981,5.67082,
1,1x1,0.75,brown,Standard,64,keyWidth,0.371771,0.786993,0.131269,
1,1x1,0.75,brown,DTW,64,pixel,11.383,33.9981,5.67082,
1,1x1,0.75,brown,DTW,64,keyWidth,0.263496,0.786993,0.131269,
1,1x1,0.75,brown,Standard,128,pixel,15.9007,33.9981,5.67082,
1,1x1,0.75,brown,Standard,128,keyWidth,0.368072,0.786993,0.131269,
1,1x1,0.75,brown,DTW,128,pixel,10.4046,33.9981,5.67082,
1,1x1,0.75,brown,DTW,128,keyWidth,0.240848,0.786993,0.131269,
1,1x1,0.75,brown,Standard,256,pixel,15.8946,33.9981,5.67082,
1,1x1,0.75,brown,Standard,256,keyWidth,0.367931,0.786993,0.131269,
1,1x1,0.75,brown,DTW,256,pixel,10.0587,33.9981,5.67082,
1,1x1,0.75,brown,DTW,256,keyWidth,0.232839,0.786993,0.131269,
1,1x1,0.75,fox,Standard,16,pixel,12.8908,23.5805,15.0203,
1,1x1,0.75,fox,Standard,16,keyWidth,0.298397,0.545845,0.347693,
1,1x1,0.75,fox,DTW,16,pixel,12.255,23.5805,15.0203,
1,1x1,0.75,fox,DTW,16,keyWidth,0.28368,0.545845,0.347693,
1,1x1,0.75,fox,Standard,32,pixel,13.0477,23.5805,15.0203,
1,1x1,0.75,fox,Standard,32,keyWidth,0.302029,0.545845,0.347693,
1,1x1,0.75,fox,DTW,32,pixel,8.23411,23.5805,15.0203,
1,1x1,0.75,fox,DTW,32,keyWidth,0.190604,0.545845,0.347693,
1,1x1,0.75,fox,Standard,64,pixel,12.8697,23.5805,15.0203,
1,1x1,0.75,fox,Standard,64,keyWidth,0.29791,0.545845,0.347693,
1,1x1,0.75,fox,DTW,64,pixel,7.17041,23.5805,15.0203,
1,1x1,0.75,fox,DTW,64,keyWidth,0.165982,0.545845,0.347693,
1,1x1,0.75,fox,Standard,128,pixel,12.8352,23.5805,15.0203,
1,1x1,0.75,fox,Standard,128,keyWidth,0.297111,0.545845,0.347693,
1,1x1,0.75,fox,DTW,128,pixel,6.5999,23.5805,15.0203,
1,1x1,0.75,fox,DTW,128,keyWidth,0.152775,0.545845,0.347693,
1,1x1,0.75,fox,Standard,256,pixel,12.801,23.5805,15.0203,
1,1x1,0.75,fox,Standard,256,keyWidth,0.296319,0.545845,0.347693,
1,1x1,0.75,fox,DTW,256,pixel,6.4015,23.5805,15.0203,
1,1x1,0.75,fox,DTW,256,keyWidth,0.148183,0.545845,0.347693,
1,1x1,0.75,jumps,Standard,16,pixel,39.3038,20.7933,1.53188,
1,1x1,0.75,jumps,Standard,16,keyWidth,0.90981,0.481325,0.0354602,
1,1x1,0.75,jumps,DTW,16,pixel,28.1224,20.7933,1.53188,
1,1x1,0.75,jumps,DTW,16,keyWidth,0.650981,0.481325,0.0354602,
1,1x1,0.75,jumps,Standard,32,pixel,40.7969,20.7933,1.53188,
1,1x1,0.75,jumps,Standard,32,keyWidth,0.944372,0.481325,0.0354602,
1,1x1,0.75,jumps,DTW,32,pixel,24.2196,20.7933,1.53188,
1,1x1,0.75,jumps,DTW,32,keyWidth,0.56064,0.481325,0.0354602,
1,1x1,0.75,jumps,Standard,64,pixel,41.4037,20.7933,1.53188,
1,1x1,0.75,jumps,Standard,64,keyWidth,0.95842,0.481325,0.0354602,
1,1x1,0.75,jumps,DTW,64,pixel,22.7678,20.7933,1.53188,
1,1x1,0.75,jumps,DTW,64,keyWidth,0.527032,0.481325,0.0354602,
1,1x1,0.75,jumps,Standard,128,pixel,41.6367,20.7933,1.53188,
1,1x1,0.75,jumps,Standard,128,keyWidth,0.963812,0.481325,0.0354602,
1,1x1,0.75,jumps,DTW,128,pixel,22.6012,20.7933,1.53188,
1,1x1,0.75,jumps,DTW,128,keyWidth,0.523177,0.481325,0.0354602,
1,1x1,0.75,jumps,Standard,256,pixel,41.7675,20.7933,1.53188,
1,1x1,0.75,jumps,Standard,256,keyWidth,0.96684,0.481325,0.0354602,
1,1x1,0.75,jumps,DTW,256,pixel,22.5178,20.7933,1.53188,
1,1x1,0.75,jumps,DTW,256,keyWidth,0.521245,0.481325,0.0354602,
1,1x1,0.75,over,Standard,16,pixel,41.0446,55.0503,22.8073,
1,1x1,0.75,over,Standard,16,keyWidth,0.950106,1.27431,0.527947,
1,1x1,0.75,over,DTW,16,pixel,17.5766,55.0503,22.8073,
1,1x1,0.75,over,DTW,16,keyWidth,0.406866,1.27431,0.527947,
1,1x1,0.75,over,Standard,32,pixel,41.0973,55.0503,22.8073,
1,1x1,0.75,over,Standard,32,keyWidth,0.951326,1.27431,0.527947,
1,1x1,0.75,over,DTW,32,pixel,16.5994,55.0503,22.8073,
1,1x1,0.75,over,DTW,32,keyWidth,0.384246,1.27431,0.527947,
1,1x1,0.75,over,Standard,64,pixel,41.1676,55.0503,22.8073,
1,1x1,0.75,over,Standard,64,keyWidth,0.952953,1.27431,0.527947,
1,1x1,0.75,over,DTW,64,pixel,15.9161,55.0503,22.8073,
1,1x1,0.75,over,DTW,64,keyWidth,0.368427,1.27431,0.527947,
1,1x1,0.75,over,Standard,128,pixel,41.1796,55.0503,22.8073,
1,1x1,0.75,over,Standard,128,keyWidth,0.953233,1.27431,0.527947,
1,1x1,0.75,over,DTW,128,pixel,15.449,55.0503,22.8073,
1,1x1,0.75,over,DTW,128,keyWidth,0.357615,1.27431,0.527947,
1,1x1,0.75,over,Standard,256,pixel,41.1898,55.0503,22.8073,
1,1x1,0.75,over,Standard,256,keyWidth,0.953468,1.27431,0.527947,
1,1x1,0.75,over,DTW,256,pixel,15.3255,55.0503,22.8073,
1,1x1,0.75,over,DTW,256,keyWidth,0.354756,1.27431,0.527947,
1,1x1,0.75,the,Standard,16,pixel,17.8237,17.3352,17.058,
1,1x1,0.75,the,Standard,16,keyWidth,0.412585,0.401278,0.394861,
1,1x1,0.75,the,DTW,16,pixel,17.8237,17.3352,17.058,
1,1x1,0.75,the,DTW,16,keyWidth,0.412585,0.401278,0.394861,
1,1x1,0.75,the,Standard,32,pixel,17.9127,17.3352,17.058,
1,1x1,0.75,the,Standard,32,keyWidth,0.414646,0.401278,0.394861,
1,1x1,0.75,the,DTW,32,pixel,16.1667,17.3352,17.058,
1,1x1,0.75,the,DTW,32,keyWidth,0.374228,0.401278,0.394861,
1,1x1,0.75,the,Standard,64,pixel,17.9356,17.3352,17.058,
1,1x1,0.75,the,Standard,64,keyWidth,0.415177,0.401278,0.394861,
1,1x1,0.75,the,DTW,64,pixel,16.0341,17.3352,17.058,
1,1x1,0.75,the,DTW,64,keyWidth,0.37116,0.401278,0.394861,
1,1x1,0.75,the,Standard,128,pixel,17.938,17.3352,17.058,
1,1x1,0.75,the,Standard,128,keyWidth,0.415231,0.401278,0.394861,
1,1x1,0.75,the,DTW,128,pixel,15.9381,17.3352,17.058,
1,1x1,0.75,the,DTW,128,keyWidth,0.368938,0.401278,0.394861,
1,1x1,0.75,the,Standard,256,pixel,17.9403,17.3352,17.058,
1,1x1,0.75,the,Standard,256,keyWidth,0.415285,0.401278,0.394861,
1,1x1,0.75,the,DTW,256,pixel,15.9091,17.3352,17.058,
1,1x1,0.75,the,DTW,256,keyWidth,0.368267,0.401278,0.394861,
1,1x1,0.75,lazy,Standard,16,pixel,29.0798,29.2957,19.9557,
1,1x1,0.75,lazy,Standard,16,keyWidth,0.673144,0.678142,0.461936,
1,1x1,0.75,lazy,DTW,16,pixel,24.8971,29.2957,19.9557,
1,1x1,0.75,lazy,DTW,16,keyWidth,0.576323,0.678142,0.461936,
1,1x1,0.75,lazy,Standard,32,pixel,29.3645,29.2957,19.9557,
1,1x1,0.75,lazy,Standard,32,keyWidth,0.679735,0.678142,0.461936,
1,1x1,0.75,lazy,DTW,32,pixel,20.1757,29.2957,19.9557,
1,1x1,0.75,lazy,DTW,32,keyWidth,0.467029,0.678142,0.461936,
1,1x1,0.75,lazy,Standard,64,pixel,29.4639,29.2957,19.9557,
1,1x1,0.75,lazy,Standard,64,keyWidth,0.682035,0.678142,0.461936,
1,1x1,0.75,lazy,DTW,64,pixel,19.1528,29.2957,19.9557,
1,1x1,0.75,lazy,DTW,64,keyWidth,0.443352,0.678142,0.461936,
1,1x1,0.75,lazy,Standard,128,pixel,29.4955,29.2957,19.9557,
1,1x1,0.75,lazy,Standard,128,keyWidth,0.682766,0.678142,0.461936,
1,1x1,0.75,lazy,DTW,128,pixel,18.7911,29.2957,19.9557,
1,1x1,0.75,lazy,DTW,128,keyWidth,0.43498,0.678142,0.461936,
1,1x1,0.75,lazy,Standard,256,pixel,29.516,29.2957,19.9557,
1,1x1,0.75,lazy,Standard,256,keyWidth,0.683242,0.678142,0.461936,
1,1x1,0.75,lazy,DTW,256,pixel,18.7165,29.2957,19.9557,
1,1x1,0.75,lazy,DTW,256,keyWidth,0.433253,0.678142,0.461936,
1,1x1,0.75,dog,Standard,16,pixel,49.039,81.1009,10.2956,
1,1x1,0.75,dog,Standard,16,keyWidth,1.13516,1.87734,0.238325,
1,1x1,0.75,dog,DTW,16,pixel,27.1679,81.1009,10.2956,
1,1x1,0.75,dog,DTW,16,keyWidth,0.628886,1.87734,0.238325,
1,1x1,0.75,dog,Standard,32,pixel,48.8365,81.1009,10.2956,
1,1x1,0.75,dog,Standard,32,keyWidth,1.13047,1.87734,0.238325,
1,1x1,0.75,dog,DTW,32,pixel,22.7524,81.1009,10.2956,
1,1x1,0.75,dog,DTW,32,keyWidth,0.526676,1.87734,0.238325,
1,1x1,0.75,dog,Standard,64,pixel,48.9023,81.1009,10.2956,
1,1x1,0.75,dog,Standard,64,keyWidth,1.132,1.87734,0.238325,
1,1x1,0.75,dog,DTW,64,pixel,21.9749,81.1009,10.2956,
1,1x1,0.75,dog,DTW,64,keyWidth,0.508678,1.87734,0.238325,
1,1x1,0.75,dog,Standard,128,pixel,48.9179,81.1009,10.2956,
1,1x1,0.75,dog,Standard,128,keyWidth,1.13236,1.87734,0.238325,
1,1x1,0.75,dog,DTW,128,pixel,21.5926,81.1009,10.2956,
1,1x1,0.75,dog,DTW,128,keyWidth,0.49983,1.87734,0.238325,
1,1x1,0.75,dog,Standard,256,pixel,48.932,81.1009,10.2956,
1,1x1,0.75,dog,Standard,256,keyWidth,1.13268,1.87734,0.238325,
1,1x1,0.75,dog,DTW,256,pixel,21.4435,81.1009,10.2956,
1,1x1,0.75,dog,DTW,256,keyWidth,0.496377,1.87734,0.238325,
1,1x1,0.75,do,Standard,16,pixel,55.6337,86.4,20.0756,
1,1x1,0.75,do,Standard,16,keyWidth,1.28782,2,0.464713,
1,1x1,0.75,do,DTW,16,pixel,40.3082,86.4,20.0756,
1,1x1,0.75,do,DTW,16,keyWidth,0.93306,2,0.464713,
1,1x1,0.75,do,Standard,32,pixel,55.7442,86.4,20.0756,
1,1x1,0.75,do,Standard,32,keyWidth,1.29038,2,0.464713,
1,1x1,0.75,do,DTW,32,pixel,39.3778,86.4,20.0756,
1,1x1,0.75,do,DTW,32,keyWidth,0.911524,2,0.464713,
1,1x1,0.75,do,Standard,64,pixel,55.7209,86.4,20.0756,
1,1x1,0.75,do,Standard,64,keyWidth,1.28984,2,0.464713,
1,1x1,0.75,do,DTW,64,pixel,38.9637,86.4,20.0756,
1,1x1,0.75,do,DTW,64,keyWidth,0.901936,2,0.464713,
1,1x1,0.75,do,Standard,128,pixel,55.7282,86.4,20.0756,
1,1x1,0.75,do,Standard,128,keyWidth,1.29001,2,0.464713,
1,1x1,0.75,do,DTW,128,pixel,38.8001,86.4,20.0756,
1,1x1,0.75,do,DTW,128,keyWidth,0.898151,2,0.464713,
1,1x1,0.75,do,Standard,256,pixel,55.7372,86.4,20.0756,
1,1x1,0.75,do,Standard,256,keyWidth,1.29021,2,0.464713,
