the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 1071.078 397 283 0.0856481 -0.2700618
Stationary 1071.108 397 283 0.0856481 -0.2700618
Moved 1071.139 387.1338 306.8929 0.06280968 -0.2086088
Moved 1071.17 373.4283 341.7151 0.03108402 -0.1190456
Moved 1071.2 364.9157 372.3372 0.01137892 -0.04028516
Moved 1071.231 360.7783 398.9952 0.00180165 0.02827966
Moved 1071.262 361 426.0249 0.002314846 0.09780059
Moved 1071.292 361 441.6666 0.002314846 0.1380314
Moved 1071.323 369.5107 452.0213 0.02201537 0.1646638
Moved 1071.354 372.3925 455.3925 0.02868633 0.1733346
Moved 1071.385 378.7819 456 0.04347662 0.174897
Moved 1071.415 387.9629 448.0742 0.06472895 0.1545116
Moved 1071.446 402.2567 430.4407 0.09781629 0.1091581
Moved 1071.477 413.5889 411.8222 0.1240484 0.06127102
Moved 1071.507 420.7912 394.6265 0.1407203 0.0170433
Moved 1071.538 427.8838 375.3873 0.1571385 -0.03244015
Moved 1071.569 432.8426 354.1021 0.1686171 -0.08718608
Moved 1071.6 435.7064 341.1746 0.1752462 -0.1204359
Moved 1071.63 438.1837 333.449 0.1809808 -0.1403061
Moved 1071.661 439.1003 325.6991 0.1831026 -0.160239
Moved 1071.692 439 320.0507 0.1828703 -0.1747669
Moved 1071.723 433.084 316.1548 0.1691759 -0.1847869
Moved 1071.753 410.812 315 0.1176203 -0.1877573
Moved 1071.784 379.6161 328.0836 0.04540771 -0.1541062
Moved 1071.815 348.0793 347.6445 -0.02759432 -0.1037949
Moved 1071.845 330.3592 359.9126 -0.0686129 -0.07224126
Moved 1071.876 314.9559 376.5551 -0.1042687 -0.02943651
Moved 1071.907 306.2347 390.9132 -0.1244567 0.00749274
Moved 1071.938 301.7444 398.5112 -0.1348509 0.02703482
Ended 1071.968 300 402 -0.1388889 0.03600815
Candidates 1072.091 13 the there further either tiger trigger right roger this true where ride other
Began 1072.675 336 331 -0.05555556 -0.146605
Moved 1072.705 359.1889 331 -0.001877596 -0.146605
Moved 1072.736 397.419 331 0.08661797 -0.146605
Moved 1072.767 424.6418 331 0.1496337 -0.146605
Moved 1072.798 439.6118 331 0.1842864 -0.146605
Moved 1072.828 445.796 331 0.1986018 -0.146605
Moved 1072.859 450.5334 331 0.2095681 -0.146605
Moved 1072.89 452.7998 331 0.2148143 -0.146605
Ended 1072.92 453 331 0.2152778 -0.146605
Accept 1072.982 0 the
Began 1073.35 460 275 0.2314815 -0.2906379
Stationary 1073.381 460 275 0.2314815 -0.2906379
Stationary 1073.412 460 275 0.2314815 -0.2906379
Moved 1073.443 439 275 0.1828703 -0.2906379
Moved 1073.473 422.4314 275 0.144517 -0.2906379
Moved 1073.504 406.3468 287.2613 0.1072843 -0.2591017
Moved 1073.535 395.9905 290.0032 0.0833113 -0.2520495
Moved 1073.566 392.4482 292.5518 0.07511149 -0.2454944
Moved 1073.596 391 297.8602 0.07175922 -0.2318411
Moved 1073.627 423.0537 334.3433 0.1459578 -0.1380059
Moved 1073.658 473.9355 381.9355 0.2637395 -0.01559803
Moved 1073.688 504.7352 412.0616 0.3350352 0.06188691
Moved 1073.719 525.7155 430.7155 0.3836007 0.109865
Moved 1073.75 536.2322 438.8214 0.4079448 0.1307134
Moved 1073.781 538.9882 439.9882 0.4143244 0.1337144
Moved 1073.811 540 440 0.4166667 0.1337448
Moved 1073.842 529.742 401.5438 0.3929213 0.03483485
Moved 1073.873 502.5887 345.1774 0.3300664 -0.1101405
Moved 1073.903 487.2753 308.1157 0.2946187 -0.2054637
Moved 1073.934 477.9885 278.9617 0.2731216 -0.2804484
Moved 1073.965 472.2329 259.6987 0.2597984 -0.3299931
Moved 1073.996 467 246.5 0.2476852 -0.3639403
Moved 1074.026 462.4888 236.2332 0.2372425 -0.3903469
Moved 1074.057 458.7753 226.5505 0.2286465 -0.4152507
Moved 1074.088 453.0285 209.0856 0.2153438 -0.4601708
Moved 1074.118 447.9336 197.3341 0.2035501 -0.4903959
Moved 1074.149 443.1851 187.7776 0.1925581 -0.5149753
Moved 1074.18 441 181.4465 0.1875 -0.531259
Moved 1074.211 436.8542 176.7085 0.1779034 -0.5434453
Moved 1074.241 432.0494 175 0.166781 -0.5478395
Moved 1074.272 416.3575 189.1628 0.1304572 -0.5114125
Moved 1074.303 390.2194 235.3556 0.06995241 -0.3926039
Moved 1074.333 371.2245 301.1339 0.02598276 -0.223421
Moved 1074.364 361.3428 361.2574 0.003108382 -0.06878237
Moved 1074.395 355.5963 394.0186 -0.01019379 0.01547998
Moved 1074.426 351.432 414.8399 -0.0198333 0.06903259
Moved 1074.456 348.8959 426.4164 -0.02570401 0.09880764
Moved 1074.487 347.0255 432.9745 -0.03003359 0.115675
Moved 1074.518 346 435 -0.03240739 0.1208847
Ended 1074.548 346 436.2993 -0.03240739 0.1242264
Candidates 1074.641 13 river five driver drive drove derive ice rice dive tube arrive size subset
Began 1075.624 353 352 -0.01620372 -0.09259266
Stationary 1075.654 353 352 -0.01620372 -0.09259266
Stationary 1075.685 353 352 -0.01620372 -0.09259266
Moved 1075.716 363.4568 374.2993 0.008001725 -0.03523839
Moved 1075.746 375.7719 396.3895 0.03650913 0.02157796
Moved 1075.777 386.1291 413.226 0.06048402 0.06488144
Moved 1075.808 396.7112 429.5187 0.08497973 0.1067868
Moved 1075.839 402 440 0.09722222 0.1337448
Moved 1075.869 406.2939 448.8815 0.1071617 0.1565882
Moved 1075.9 409.1606 453.1606 0.1137977 0.1675942
Moved 1075.931 412.0281 457.0281 0.1204355 0.1775414
Moved 1075.961 412.6021 459 0.1217643 0.1826131
Moved 1075.992 413 460.0316 0.1226852 0.1852663
Ended 1076.023 414 461 0.125 0.1877571
Accept 1076.084 1 five
Began 1076.606 334 315 -0.06018519 -0.1877573
Stationary 1076.637 334 315 -0.06018519 -0.1877573
Stationary 1076.668 334 315 -0.06018519 -0.1877573
Stationary 1076.699 334 315 -0.06018519 -0.1877573
Moved 1076.729 342.7884 285.9561 -0.03984168 -0.2624586
Moved 1076.76 351.5728 254.568 -0.01950746 -0.3431894
Moved 1076.791 360.0042 233.9874 9.735425E-06 -0.3961229
Moved 1076.822 367.1178 216.0192 0.01647641 -0.4423375
Moved 1076.852 371.3721 204.5115 0.02632439 -0.4719355
Moved 1076.883 374.2373 199.7627 0.0329567 -0.4841495
Moved 1076.914 376.1155 198 0.03730446 -0.4886832
Moved 1076.944 382.2862 201.6006 0.05158831 -0.4794224
Moved 1076.975 418.7888 273.0997 0.136085 -0.2955254
Moved 1077.006 455.3774 359.3466 0.220781 -0.07369728
Moved 1077.036 485.343 420.8175 0.290146 0.08440704
Moved 1077.067 511.4742 461.6023 0.3506347 0.1893062
Moved 1077.098 530.261 486.9132 0.3941227 0.2544064
Moved 1077.129 540.5 499.5 0.4178241 0.2867798
Moved 1077.159 544.0941 506.1882 0.4261438 0.3039818
Moved 1077.19 545 509 0.4282407 0.3112139
Moved 1077.221 545 510.3987 0.4282407 0.3148113
Moved 1077.252 467 446 0.2476852 0.1491768
Moved 1077.282 391.3236 356.3884 0.07250845 -0.08130571
Moved 1077.313 364.7715 319.3247 0.01104504 -0.176634
Moved 1077.344 336.1425 285.1584 -0.05522564 -0.2645104
Moved 1077.374 316.1369 259.4211 -0.101535 -0.3307069
Moved 1077.405 297.8589 235.502 -0.1438452 -0.3922275
Moved 1077.436 288.5396 225.3094 -0.1654175 -0.4184428
Moved 1077.467 282.7936 219.7936 -0.1787184 -0.4326297
Moved 1077.497 280.3524 218.3524 -0.1843693 -0.4363363
Moved 1077.528 278.7405 216.7405 -0.1881007 -0.4404823
Stationary 1077.559 278.7405 216.7405 -0.1881007 -0.4404823
Moved 1077.589 291.6229 238.4343 -0.1582804 -0.3846854
Moved 1077.62 338.8539 312.0171 -0.04894927 -0.1954294
Moved 1077.651 403.0834 401.6913 0.09973009 0.03521413
Moved 1077.682 441.7603 444.7603 0.1892598 0.1459882
Moved 1077.712 463.7458 465.6526 0.2401524 0.1997236
Moved 1077.743 477.8393 477.8795 0.2727762 0.2311713
Moved 1077.774 482.835 481.835 0.2843402 0.241345
Moved 1077.804 487 482 0.2939814 0.2417695
Moved 1077.835 490.2549 455.9414 0.3015159 0.1747463
Moved 1077.866 476.3911 393.5646 0.2694239 0.0143123
Moved 1077.897 465.013 351.0434 0.2430857 -0.09505299
Moved 1077.927 458.5042 320.0169 0.2280191 -0.1748537
Moved 1077.958 452.2589 291.2942 0.2135621 -0.248729
Moved 1077.989 447.5239 263.6195 0.2026016 -0.3199087
Moved 1078.02 443.8911 248.4554 0.1941923 -0.3589109
Moved 1078.05 441.3386 237.3544 0.1882838 -0.3874631
Moved 1078.081 439.4695 228.4084 0.1839571 -0.4104722
Moved 1078.112 435.21 219.8149 0.1740972 -0.4325747
Moved 1078.142 433.0629 213.1886 0.169127 -0.4496178
Moved 1078.173 428.214 204.6421 0.1579028 -0.4715995
Moved 1078.204 423.6895 197.6896 0.1474295 -0.4894816
Moved 1078.234 419.9435 193.4717 0.138758 -0.5003301
Moved 1078.265 414.7061 192 0.1266346 -0.5041152
Moved 1078.296 388.1455 228.762 0.06515156 -0.4095628
Moved 1078.327 364.0586 308.8582 0.009394984 -0.2035542
Moved 1078.357 353 372.5 -0.01620372 -0.03986633
Moved 1078.388 345.2172 392.8266 -0.03421947 0.01241405
Ended 1078.419 340.857 406.5721 -0.04431257 0.04776782
Candidates 1078.542 13 moving boxing living nothing building blocking mixing bidding clicking loving binding bovine mobile
Began 1079.125 274 349 -0.199074 -0.1003086
Stationary 1079.156 274 349 -0.199074 -0.1003086
Stationary 1079.187 274 349 -0.199074 -0.1003086
Moved 1079.217 290.9769 349 -0.1597757 -0.1003086
Moved 1079.248 299.7198 349 -0.1395376 -0.1003086
Moved 1079.279 308.192 354.1146 -0.119926 -0.08715397
Moved 1079.31 316.8 361.8 -0.0999999 -0.06738678
Moved 1079.34 329.0383 376.1866 -0.07167051 -0.03038422
Moved 1079.371 342.0392 401.0785 -0.04157583 0.03363805
Moved 1079.402 354.5357 423.8392 -0.0126489 0.0921789
Moved 1079.432 365 442.5 0.01157403 0.1401748
Moved 1079.463 373.8252 456.3753 0.03200273 0.1758623
Moved 1079.494 379.2906 465.4359 0.04465411 0.1991662
Moved 1079.525 383.0418 472.0627 0.05333751 0.2162107
Moved 1079.555 385 476.1826 0.05787035 0.2268071
Moved 1079.586 387.4641 480.9281 0.06357421 0.2390125
Moved 1079.617 388.1706 482.1706 0.06520976 0.2422083
Moved 1079.647 388 484 0.06481478 0.2469135
Moved 1079.678 389 486 0.06712963 0.2520575
Moved 1079.709 389 487.1807 0.06712963 0.2550943
Moved 1079.74 389 488.049 0.06712963 0.2573276
Ended 1079.77 389 488 0.06712963 0.2572016
Accept 1079.832 1 boxing
Began 1080.323 423 274 0.1458333 -0.2932099
Stationary 1080.354 423 274 0.1458333 -0.2932099
Moved 1080.385 401.4438 285.7648 0.09593467 -0.2629506
Moved 1080.415 376.3767 302.731 0.03790895 -0.2193134
Moved 1080.446 351.0852 322.9318 -0.02063612 -0.1673565
Moved 1080.477 329.7805 339.8496 -0.06995265 -0.1238437
Moved 1080.508 314.8375 350.6974 -0.1045428 -0.09594285
Moved 1080.538 301.906 360.4564 -0.1344768 -0.07084262
Moved 1080.569 290.113 368.258 -0.1617755 -0.05077684
Moved 1080.6 281.9961 373.0039 -0.1805647 -0.03857028
Moved 1080.63 277.6292 377.7415 -0.1906731 -0.02638507
Moved 1080.661 276 379.943 -0.1944444 -0.02072275
