reading week is just about here
reading week is just about here
Basic
0.6 0.6
432 388.8
Began 960.1645 383 525 0.05324075 0.3523662
Stationary 960.1978 383 525 0.05324075 0.3523662
Stationary 960.2089 383 525 0.05324075 0.3523662
Stationary 960.2194 383 525 0.05324075 0.3523662
Stationary 960.2303 383 525 0.05324075 0.3523662
Stationary 960.2451 383 525 0.05324075 0.3523662
Stationary 960.2621 383 525 0.05324075 0.3523662
Moved 960.277 367.4291 525 0.01719693 0.3523662
Moved 960.2936 367.893 525 0.01827081 0.3523662
Moved 960.3088 357.4153 525 -0.005983164 0.3523662
Moved 960.325 348.8181 525 -0.02588391 0.3523662
Moved 960.3406 339.2826 532 -0.04795695 0.3703703
Moved 960.3562 330.5109 532 -0.06826187 0.3703703
Moved 960.3704 318.5337 532 -0.09598677 0.3703703
Moved 960.3847 305.8717 532 -0.1252971 0.3703703
Moved 960.4013 297.4009 532 -0.1449053 0.3703703
Moved 960.4196 287.0677 532 -0.1688249 0.3703703
Moved 960.4321 279.2971 532 -0.1868124 0.3703703
Moved 960.4477 271.5292 532 -0.2047935 0.3703703
Moved 960.4627 264.9705 524.9483 -0.2199758 0.3522332
Moved 960.4777 255.7893 522.5579 -0.2412284 0.346085
Moved 960.4919 248.5763 520.2305 -0.2579252 0.340099
Moved 960.508 244.0312 518.0156 -0.2684464 0.3344021
Moved 960.5242 236.3031 514.1516 -0.2863355 0.3244638
Moved 960.5392 231.4221 511.2814 -0.2976339 0.3170818
Moved 960.5552 225.8141 508.407 -0.3106156 0.3096888
Moved 960.5714 220.3303 501.3303 -0.3233094 0.2914875
Moved 960.586 215.4756 492.9511 -0.3345473 0.2699359
Moved 960.6003 209.5437 479.8592 -0.3482785 0.2362633
Moved 960.6194 206.4652 469.8608 -0.3554046 0.2105473
Moved 960.6317 202.613 453.323 -0.3643218 0.1680117
Moved 960.6468 199.8716 438.6652 -0.3706677 0.1303117
Moved 960.6625 197.011 424.0494 -0.3772894 0.0927197
Moved 960.6788 196 410.1156 -0.3796296 0.05688157
Moved 960.6929 195.1176 398.8234 -0.3816721 0.02783803
Moved 960.7086 195 390.1396 -0.3819444 0.005503211
Moved 960.724 195 384.5 -0.3819444 -0.009002057
Moved 960.7397 195 375.8049 -0.3819444 -0.03136615
Moved 960.7556 195 368.4644 -0.3819444 -0.050246
Moved 960.7715 194.262 362.0479 -0.3836528 -0.06674943
Moved 960.7858 194 355.1219 -0.3842593 -0.08456312
Moved 960.8021 193.3841 350.5363 -0.385685 -0.09635737
Moved 960.8171 193 345.8396 -0.3865741 -0.1084372
Moved 960.8323 193 341.5272 -0.3865741 -0.1195289
Moved 960.8483 192 337.6877 -0.3888888 -0.1294039
Moved 960.8637 190.9901 333.9802 -0.3912266 -0.1389398
Moved 960.8794 191 328.1264 -0.3912037 -0.1539959
Moved 960.8942 190 325.2112 -0.3935185 -0.1614939
Moved 960.9109 188.6575 320.9725 -0.3966262 -0.172396
Moved 960.9265 189 316.8828 -0.3958333 -0.1829148
Moved 960.9403 187.7825 314.7825 -0.3986517 -0.1883168
Moved 960.9554 188 313.7261 -0.3981482 -0.1910338
Stationary 960.9712 188 313.7261 -0.3981482 -0.1910338
Moved 960.9862 188 312.769 -0.3981482 -0.1934952
Stationary 961.003 188 312.769 -0.3981482 -0.1934952
Stationary 961.0185 188 313 -0.3981482 -0.1929013
Moved 961.0382 188 312.4508 -0.3981482 -0.1943138
Moved 961.0483 188 311.5 -0.3981482 -0.1967593
Stationary 961.0659 188 311.5 -0.3981482 -0.1967593
Stationary 961.0825 188 311.5 -0.3981482 -0.1967593
Stationary 961.098 188 311.5 -0.3981482 -0.1967593
Stationary 961.1102 188 311.5 -0.3981482 -0.1967593
Moved 961.1246 194.0967 312 -0.3840353 -0.1954732
Moved 961.1398 196.3124 312 -0.3789065 -0.1954732
Moved 961.155 198.4977 317.9908 -0.3738479 -0.1800648
Moved 961.172 199.8674 321.7347 -0.3706774 -0.1704354
Moved 961.1881 205.0382 329.5573 -0.3587079 -0.1503156
Moved 961.2026 209.7881 334.4851 -0.3477128 -0.1376413
Moved 961.2175 214.4003 340.5338 -0.3370363 -0.122084
Moved 961.2336 220.2928 348.866 -0.3233962 -0.1006533
Moved 961.2473 228.0486 360.0728 -0.3054431 -0.07182918
Moved 961.2653 235.2478 368.6974 -0.2887781 -0.04964671
Moved 961.2781 242.3495 380.3593 -0.272339 -0.01965205
Moved 961.2948 249.9716 391.9575 -0.2546953 0.01017865
Moved 961.3099 257.2458 400.6949 -0.2378569 0.03265161
Moved 961.3256 267.1069 417.469 -0.2150303 0.07579465
Moved 961.3403 279.7906 436.0308 -0.18567 0.1235359
Moved 961.3557 298.5039 461.0056 -0.1423521 0.1877716
Moved 961.3713 317.3583 487.2653 -0.09870768 0.2553118
Moved 961.388 330 502 -0.06944443 0.2932098
