reading week is just about here
reading week is just about here
Basic
0.6 0.6
432 388.8
Began 771.0196 442 482 0.1898148 0.2417695
Stationary 771.0393 442 482 0.1898148 0.2417695
Stationary 771.0528 442 482 0.1898148 0.2417695
Stationary 771.0684 442 482 0.1898148 0.2417695
Moved 771.0865 431.5 482 0.1655093 0.2417695
Moved 771.1013 425.2918 482 0.1511384 0.2417695
Moved 771.1165 415.3646 494.3884 0.1281587 0.2736327
Moved 771.1307 404.4038 498.7308 0.1027866 0.2848013
Moved 771.1465 393.4034 505.7479 0.07732262 0.3028494
Moved 771.1628 389 508.5 0.06712963 0.3099279
Moved 771.1763 379.7131 516.6295 0.04563222 0.3308372
Stationary 771.1926 379.7131 516.6295 0.04563222 0.3308372
Moved 771.207 367.6513 525.7615 0.01771142 0.3543247
Moved 771.2233 361.9032 531.0968 0.004405578 0.3680472
Moved 771.2405 357.6234 535.3766 -0.005501508 0.3790551
Moved 771.2551 354.7817 538.2183 -0.01207938 0.3863639
Moved 771.2699 353.0043 540.9914 -0.01619374 0.3934963
Moved 771.286 350.1309 542.4346 -0.02284507 0.3972082
Moved 771.3008 349.1268 543.8732 -0.02516945 0.4009084
Moved 771.3163 349 545.3157 -0.02546296 0.4046186
Moved 771.3315 347.2443 546 -0.0295271 0.4063785
Moved 771.3475 345.8048 547.1952 -0.03285929 0.4094526
Moved 771.3621 344.7423 547 -0.03531878 0.4089505
Moved 771.3785 343.2236 548 -0.03883427 0.4115225
Moved 771.3931 341.7849 548 -0.04216458 0.4115225
Moved 771.4084 338.6848 549 -0.04934083 0.4140946
Moved 771.4319 331.3849 550.5384 -0.06623869 0.4180514
Stationary 771.4432 331.3849 550.5384 -0.06623869 0.4180514
Moved 771.4543 327.0642 551 -0.07624035 0.4192385
Moved 771.4695 324.8647 551 -0.08133167 0.4192385
Moved 771.4859 319.949 551 -0.0927107 0.4192385
Moved 771.5014 316.0987 551 -0.1016234 0.4192385
Moved 771.5166 313.1961 551 -0.1083423 0.4192385
Moved 771.5317 307.4743 551 -0.1215873 0.4192385
Moved 771.5481 301.8483 539.4086 -0.1346105 0.3894252
Moved 771.5631 293.6118 537.0745 -0.1536764 0.383422
Moved 771.5782 285.9989 532.5708 -0.1712988 0.3718384
Moved 771.5935 273.7429 525.746 -0.1996692 0.354285
Moved 771.6088 261.4727 515.8546 -0.2280724 0.328844
Moved 771.6249 251.1373 509.507 -0.251997 0.312518
Moved 771.6398 240.5969 503.7313 -0.276396 0.2976626
Moved 771.6543 229.9429 496.9644 -0.3010581 0.280258
Moved 771.6697 222.791 492.6746 -0.3176134 0.2692248
Moved 771.6853 217.3146 489.986 -0.3302902 0.2623095
Moved 771.7004 212.9872 486.9915 -0.3403073 0.2546077
Moved 771.7163 208.6586 484.5529 -0.3503274 0.2483354
Moved 771.7323 205.2148 482.2148 -0.3582991 0.2423219
Moved 771.7473 202.3287 480.6643 -0.3649799 0.238334
Moved 771.7635 202.1678 479.1677 -0.3653524 0.2344848
Moved 771.7784 200.6959 477.6959 -0.3687596 0.2306991
Moved 771.7948 199.5 475 -0.3715278 0.2237653
Moved 771.809 198.3727 469.118 -0.3741373 0.2086368
Moved 771.825 194.2427 459.233 -0.3836975 0.1832123
Moved 771.84 190.9005 448.1011 -0.3914341 0.1545809
Moved 771.8558 186.5879 436.9011 -0.4014169 0.1257745
Moved 771.8705 183.2699 425.3865 -0.4090974 0.09615854
Moved 771.8875 178.9544 414.8937 -0.419087 0.06917094
Moved 771.9028 174.6422 406.2844 -0.429069 0.04702764
Moved 771.9171 172.2384 399.4769 -0.4346333 0.02951857
Moved 771.9318 167.916 391.8599 -0.444639 0.00992775
Moved 771.9495 163.6037 386.1383 -0.454621 -0.004788387
Moved 771.9632 161.1958 382.1958 -0.4601949 -0.01492857
Moved 771.9782 159.6599 379.3199 -0.4637502 -0.02232547
Moved 771.9951 159 377.2227 -0.4652778 -0.02771943
Moved 772.0106 157.7888 377 -0.4680814 -0.02829226
Moved 772.0244 158 375.7684 -0.4675925 -0.03145987
Stationary 772.0392 158 375.7684 -0.4675925 -0.03145987
Moved 772.0558 158 374.6271 -0.4675925 -0.03439523
Stationary 772.0711 158 375 -0.4675925 -0.03343629
Stationary 772.0865 158 375 -0.4675925 -0.03343629
Moved 772.1006 169.2738 375 -0.4414959 -0.03343629
Moved 772.1172 180.5403 384.4254 -0.4154159 -0.009193892
Moved 772.1323 192.1224 388.0334 -0.3886056 8.579144E-05
Moved 772.1481 207.0573 392.8391 -0.3540339 0.01244608
Moved 772.1637 221.9552 397.6866 -0.3195481 0.02491397
Moved 772.179 238.9951 403.3317 -0.2801039 0.03943333
Moved 772.1948 258.1573 408.9067 -0.2357469 0.05377224
Moved 772.21 276.8825 416.1086 -0.1924016 0.07229577
Moved 772.2239 294.7965 423.2485 -0.150934 0.09065969
Moved 772.2408 310.466 429.095 -0.1146621 0.1056969
