my watch fell in the water
my watch fell in the water
FixStart
List

0.6 0.6
432 388.8
Began 1017.893 546 346 0.4305556 -0.1080248
Stationary 1017.924 546 346 0.4305556 -0.1080248
Stationary 1017.954 546 346 0.4305556 -0.1080248
Stationary 1017.985 546 346 0.4305556 -0.1080248
Stationary 1018.016 546 346 0.4305556 -0.1080248
Moved 1018.047 546 338.8428 0.4305556 -0.126433
Moved 1018.077 546 320.8528 0.4305556 -0.1727038
Moved 1018.108 546 297.6329 0.4305556 -0.2324258
Moved 1018.139 552.4179 279.5821 0.4454118 -0.2788526
Moved 1018.169 556.5 265 0.4548612 -0.3163581
Moved 1018.2 563.6313 252.7374 0.4713687 -0.3478976
Moved 1018.231 569.3569 241.4646 0.4846225 -0.3768914
Moved 1018.262 575.1074 230.7853 0.4979337 -0.4043588
Moved 1018.292 580.5986 221.8027 0.510645 -0.4274621
Moved 1018.323 587.3102 214.3795 0.5261812 -0.4465548
Moved 1018.354 592.185 210.8151 0.5374653 -0.4557226
Moved 1018.385 596.0616 209 0.5464389 -0.4603909
Moved 1018.415 598.608 208 0.5523334 -0.462963
Moved 1018.446 601.4832 208 0.5589889 -0.462963
Moved 1018.477 602.3616 208 0.5610223 -0.462963
Moved 1018.508 594.7214 238.918 0.5433365 -0.3834415
Moved 1018.538 575.9902 293.2769 0.4999774 -0.2436294
Moved 1018.569 564.5502 322.1244 0.4734959 -0.1694331
Moved 1018.6 556.5128 339.9745 0.4548906 -0.1235223
Moved 1018.63 549.9419 356.1549 0.4396803 -0.08190618
Moved 1018.661 540.5127 383.9493 0.4178535 -0.01041836
Moved 1018.692 535.3007 400.4963 0.4057887 0.03214071
Moved 1018.723 531.5 413 0.3969907 0.06430033
Moved 1018.753 531 425.4269 0.3958333 0.09626262
Moved 1018.784 531 434.9437 0.3958333 0.12074
Moved 1018.815 537.0033 442.7152 0.4097298 0.1407284
Ended 1018.846 538 443 0.4120371 0.1414608
Candidates 1018.938 13 by nt buy nr but mr ny my be ne me mt nyt
Began 1020.229 451 321 0.2106482 -0.1723252
Moved 1020.259 438.6994 321 0.1821745 -0.1723252
Moved 1020.29 412.8524 321 0.1223436 -0.1723252
Moved 1020.321 377.4275 321 0.04034142 -0.1723252
Moved 1020.352 340.5839 321 -0.04494468 -0.1723252
Moved 1020.382 301.1699 321 -0.1361809 -0.1723252
Moved 1020.413 266.7398 321 -0.2158801 -0.1723252
Moved 1020.444 243.9322 329.1525 -0.2686755 -0.1513567
Moved 1020.474 230.3589 331 -0.3000951 -0.146605
Moved 1020.505 220.9395 333 -0.3218992 -0.141461
Moved 1020.536 215.1994 333 -0.3351866 -0.141461
Moved 1020.567 211.0303 333 -0.3448372 -0.141461
Moved 1020.597 209.6065 333 -0.3481332 -0.141461
Moved 1020.628 206.5 334 -0.3553241 -0.1388889
Moved 1020.659 205.9372 334 -0.3566267 -0.1388889
Moved 1020.69 203.9583 334 -0.3612076 -0.1388889
Stationary 1020.72 203.9583 334 -0.3612076 -0.1388889
Moved 1020.751 202.7515 334 -0.3640011 -0.1388889
Moved 1020.782 202 334 -0.3657407 -0.1388889
Ended 1020.813 202 334 -0.3657407 -0.1388889
Accept 1020.874 0 by
Delete 1020.874 LeftSwipe
Began 1021.028 286 361 -0.1712963 -0.06944452
Moved 1021.058 308.9049 361 -0.1182756 -0.06944452
Moved 1021.089 354.289 361 -0.01321981 -0.06944452
Moved 1021.12 407.5 361 0.1099537 -0.06944452
Moved 1021.151 438.289 361 0.1812245 -0.06944452
Moved 1021.181 460.7888 351.0792 0.2333075 -0.094961
Moved 1021.212 473.4358 344.4232 0.2625828 -0.1120804
Moved 1021.243 480.8182 338.1818 0.2796718 -0.1281333
Moved 1021.273 489.7118 325.8136 0.3002589 -0.1599445
Moved 1021.304 498.3791 312.4945 0.320322 -0.1942014
Moved 1021.335 504.9825 299.035 0.3356076 -0.2288194
Moved 1021.366 508.5539 292.3384 0.3438748 -0.2460433
Moved 1021.396 511.4231 285.1538 0.3505164 -0.2645222
Moved 1021.427 511 270.637 0.349537 -0.3018596
Moved 1021.458 500.3855 255.6425 0.3249663 -0.3404258
Moved 1021.489 489.1922 243.1921 0.299056 -0.3724483
Moved 1021.519 478.1338 236.8535 0.2734579 -0.3887512
Moved 1021.55 465.2957 234.574 0.2437401 -0.3946143
Moved 1021.581 452.3712 235 0.2138222 -0.3935186
Moved 1021.612 437.759 240.6716 0.1799978 -0.378931
Moved 1021.642 423.5433 249.074 0.147091 -0.35732
Moved 1021.673 412 256 0.1203704 -0.3395062
Moved 1021.704 404.7173 261.1885 0.1035123 -0.3261614
Moved 1021.734 399.0594 265.9406 0.09041528 -0.3139388
Moved 1021.765 392.4739 273.5261 0.07517099 -0.2944288
Moved 1021.796 388.4706 283.3236 0.06590407 -0.2692295
Moved 1021.827 388 326.176 0.06481478 -0.1590125
Moved 1021.857 398.3194 365.5969 0.08870224 -0.05762132
Moved 1021.888 407.9465 395.8395 0.1109872 0.02016334
Moved 1021.919 416.0989 419.3958 0.1298587 0.0807505
Moved 1021.95 421.8641 440.0242 0.1432038 0.1338071
Moved 1021.98 426.3085 452.2339 0.1534918 0.1652107
Ended 1022.011 429 459 0.1597223 0.1826131
Candidates 1022.103 13 no mo jump only mi hmo lo imo my look jimmy l mp
Began 1022.718 452 343 0.2129629 -0.1157408
Moved 1022.749 441.4901 343 0.1886345 -0.1157408
Moved 1022.779 416.852 343 0.1316018 -0.1157408
Moved 1022.81 385.9417 343 0.06005009 -0.1157408
Moved 1022.841 353.6517 343 -0.01469513 -0.1157408
Moved 1022.872 325.4461 343 -0.07998586 -0.1157408
Moved 1022.902 303.889 343 -0.1298865 -0.1157408
Moved 1022.933 280.8384 351.5945 -0.1832443 -0.09363566
Moved 1022.964 261.1962 355.9346 -0.2287125 -0.08247265
Moved 1022.995 244.9424 359.343 -0.2663371 -0.07370646
Moved 1023.025 231.8049 363.7317 -0.2967478 -0.06241857
Moved 1023.056 218.3336 367.7333 -0.3279313 -0.05212642
Moved 1023.087 206.5884 371.6029 -0.3551194 -0.04217367
Moved 1023.117 198.5749 373 -0.3736693 -0.03858032
Moved 1023.148 193.9184 375.0408 -0.3844482 -0.03333127
Moved 1023.179 190.0827 375.9173 -0.3933271 -0.03107699
Moved 1023.21 187.2065 376.7935 -0.399985 -0.02882333
Moved 1023.24 184.7558 377 -0.4056579 -0.02829226
Moved 1023.271 184 377 -0.4074074 -0.02829226
Moved 1023.302 181.9642 377 -0.4121199 -0.02829226
Moved 1023.333 182 378 -0.412037 -0.02572024
Ended 1023.363 182 378 -0.412037 -0.02572024
Accept 1023.425 0 no
Delete 1023.425 LeftSwipe
Began 1023.671 282 387 -0.1805555 -0.002572055
Stationary 1023.701 282 387 -0.1805555 -0.002572055
Moved 1023.732 299.8418 387 -0.139255 -0.002572055
Moved 1023.763 329.6453 373.2199 -0.07026558 -0.03801471
Moved 1023.794 357.2829 358.2244 -0.006289581 -0.07658334
Moved 1023.824 380.9816 341.2639 0.04856845 -0.1202062
Moved 1023.855 395.9312 328.055 0.08317421 -0.1541795
Moved 1023.886 407.9032 314.4624 0.110887 -0.18914
Moved 1023.917 418.1322 302.4904 0.1345652 -0.219932
Moved 1023.947 425.4989 293.0023 0.1516177 -0.2443358
Moved 1023.978 433.258 284.7419 0.1695788 -0.2655815
Moved 1024.009 437.6983 278.6033 0.1798572 -0.2813701
Moved 1024.039 441 275.4359 0.1875 -0.2895168
Moved 1024.07 443.419 271.581 0.1930996 -0.2994316
Moved 1024.101 444.302 269.698 0.1951435 -0.3042748
Moved 1024.132 444 267.5 0.1944444 -0.309928
Moved 1024.162 444 265.5 0.1944444 -0.3150721
Moved 1024.193 444 263.5 0.1944444 -0.3202162
Moved 1024.224 444 262.9752 0.1944444 -0.3215658
Stationary 1024.255 444 262.9752 0.1944444 -0.3215658
Moved 1024.285 433.692 262 0.1705832 -0.3240741
Moved 1024.316 415.2179 280.7821 0.1278193 -0.2757663
Moved 1024.347 399.563 301.1555 0.09158095 -0.2233655
Moved 1024.377 384.485 326.9271 0.05667816 -0.1570805
Moved 1024.408 374.1053 353.7369 0.03265103 -0.08812539
Moved 1024.439 366.5 377 0.0150463 -0.02829226
Moved 1024.47 363.6358 397.5491 0.008416275 0.02456029
Moved 1024.5 363 421.8821 0.006944438 0.08714534
Moved 1024.531 363 437.5201 0.006944438 0.1273663
Moved 1024.562 363 450.6755 0.006944438 0.1612025
Moved 1024.593 363 461.6331 0.006944438 0.1893854
Moved 1024.623 363 472.6594 0.006944438 0.2177452
Moved 1024.654 363 478.5675 0.006944438 0.232941
Moved 1024.685 363 489.4669 0.006944438 0.2609745
Moved 1024.716 363 499.0524 0.006944438 0.2856284
Moved 1024.746 371.1463 507.7195 0.02580166 0.3079204
Ended 1024.777 374.0212 512.0319 0.03245661 0.3190119
Candidates 1024.839 13 my mi no mo hmo mt bmi buy mgi mp ny mit only
Began 1026.129 406 313 0.1064815 -0.1929013
Stationary 1026.16 406 313 0.1064815 -0.1929013
Stationary 1026.191 406 313 0.1064815 -0.1929013
Moved 1026.221 386.4809 333.5267 0.06129841 -0.1401063
Moved 1026.252 372.1551 354.9518 0.02813677 -0.0850004
Moved 1026.283 361.2672 375.7098 0.002933443 -0.03161073
