reading week is just about here
reading week is just about here
Basic
0.6 0.6
432 388.8
Began 239.9945 428 452 0.1574074 0.164609
Stationary 240.0153 428 452 0.1574074 0.164609
Stationary 240.0302 428 452 0.1574074 0.164609
Stationary 240.0447 428 452 0.1574074 0.164609
Moved 240.0588 420.4121 452 0.1398427 0.164609
Moved 240.0762 414.4014 452 0.1259291 0.164609
Moved 240.0917 412.5868 452 0.1217286 0.164609
Moved 240.1074 404.1119 452 0.1021108 0.164609
Moved 240.1221 398.1039 460.5682 0.08820344 0.1866466
Moved 240.1374 390.6928 460.6614 0.07104814 0.1868863
Moved 240.1525 383.4673 462.1066 0.05432238 0.1906032
Moved 240.1686 375.7319 463.5447 0.03641655 0.1943021
Moved 240.1861 368.0829 464.9834 0.0187104 0.1980025
Moved 240.1986 360.3371 466.0947 0.0007804235 0.2008609
Moved 240.2145 348.0251 467 -0.02771979 0.2031892
Moved 240.2309 335.9189 468.009 -0.05574331 0.2057845
Moved 240.2473 325.8651 468 -0.07901609 0.2057612
Moved 240.2611 313.9954 468 -0.1064922 0.2057612
Moved 240.2771 302.3752 468 -0.1333909 0.2057612
Moved 240.2912 292.3644 468 -0.1565639 0.2057612
Moved 240.308 284.627 461.627 -0.1744746 0.1893698
Moved 240.3233 270.8035 455.7214 -0.2064735 0.1741804
Moved 240.3386 262.4884 450.7442 -0.2257214 0.1613791
Moved 240.3529 253.8688 446.4344 -0.245674 0.1502942
Moved 240.3678 242.8905 440.4453 -0.2710867 0.13489
Moved 240.3837 232.4581 434.6903 -0.295236 0.1200882
Moved 240.4001 224.3688 428.4213 -0.313961 0.1039642
Moved 240.4151 217.7604 422.7604 -0.3292584 0.08940422
Moved 240.4303 209.7389 414.7389 -0.3478266 0.06877279
Moved 240.4448 204.0775 408.5969 -0.3609317 0.05297554
Moved 240.4611 197.4366 402.3493 -0.376304 0.03690661
Moved 240.4775 191.5656 396.5656 -0.3898945 0.0220307
Moved 240.4925 185.791 389.791 -0.4032616 0.004606286
Moved 240.507 180.015 384.015 -0.416632 -0.0102496
Moved 240.5229 176.5 379 -0.4247685 -0.02314815
Moved 240.5409 172.5968 375.5968 -0.4338038 -0.03190123
Moved 240.5546 168.2911 371.2911 -0.4437707 -0.04297562
Moved 240.5696 166.3214 368.3214 -0.44833 -0.05061365
Moved 240.5848 163.7527 365.7527 -0.4542762 -0.05722054
Moved 240.6002 164 365.4354 -0.4537037 -0.05803669
Moved 240.6145 164 363.9938 -0.4537037 -0.06174432
Moved 240.6303 164 362.555 -0.4537037 -0.06544498
Moved 240.646 164 360.9388 -0.4537037 -0.06960182
Moved 240.6704 178.0535 356.5893 -0.4211724 -0.08078901
Stationary 240.6803 178.0535 356.5893 -0.4211724 -0.08078901
Moved 240.6917 186.9806 355.1456 -0.400508 -0.08450197
Moved 240.708 198.3223 355 -0.374254 -0.08487654
Moved 240.7229 211.6134 355 -0.3434876 -0.08487654
Moved 240.7385 225.6764 355 -0.3109343 -0.08487654
Moved 240.7538 235.0865 355 -0.2891516 -0.08487654
Moved 240.7693 252.7163 364.4925 -0.248342 -0.06046169
Moved 240.7846 266.8902 368.5671 -0.2155319 -0.0499818
Moved 240.8009 279.662 371.2582 -0.1859677 -0.04306008
Moved 240.8159 290.4606 373.0658 -0.1609709 -0.0384111
Moved 240.8332 303.5 376 -0.130787 -0.03086435
Moved 240.8464 316.571 380.8391 -0.10053 -0.018418
Moved 240.8618 327.3886 385.1555 -0.07548939 -0.00731633
Moved 240.8775 341.9051 392.4526 -0.04188627 0.01145202
Moved 240.8937 356.3872 399.6595 -0.008363029 0.02998846
Moved 240.9075 373.688 409.7347 0.03168533 0.05590187
Moved 240.9233 385.1512 416.0756 0.05822043 0.07221092
Moved 240.94 397.0387 423.2742 0.0857376 0.09072562
Moved 240.9536 407.5584 430.8636 0.110089 0.1102459
Moved 240.9697 418.3128 439.6502 0.1349833 0.1328451
Moved 240.9859 434.6685 452.0014 0.1728438 0.1646126
Moved 240.9998 446.5103 462.8593 0.2002553 0.1925392
Moved 241.0162 456.5143 472.5143 0.2234127 0.217372
Moved 241.0314 471 490 0.2569444 0.2623456
Moved 241.0465 476.8762 499.7834 0.2705468 0.2875087
Moved 241.0622 482.6642 507.0802 0.2839449 0.3062761
Moved 241.0769 487 512.5 0.2939814 0.3202159
Moved 241.0935 491.8985 519.8647 0.3053206 0.339158
Moved 241.1084 494.8102 524.2153 0.3120606 0.3503479
Moved 241.1231 496.6933 527.6933 0.3164197 0.3592934
Moved 241.1406 498.2854 529.2853 0.320105 0.3633882
Moved 241.1548 498 530.7283 0.3194444 0.3670994
Moved 241.1693 499.1685 531 0.3221494 0.3677982
Stationary 241.1854 499.1685 531 0.3221494 0.3677982
Moved 241.1997 499 532.2928 0.3217593 0.3711235
Moved 241.2159 500.0689 532 0.3242337 0.3703703
Stationary 241.2327 500.0689 532 0.3242337 0.3703703
